排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
111,Kyle Korver,MIL,10,0,6.2,0.8,0.1,11.9,4.3,42.6,2.0,4.7,40.5,1.5,3.7,100.0,0.7,0.7,0.1,0.7,0.3,0.1,0.5,0.9,2019-2020,Playoffs,G,F,Milwaukee,Wisconsin
112,JaMychal Green,LAC,13,0,6.1,3.8,0.5,17.1,8.4,56.4,2.385,4.231,43.5,0.769,1.769,77.8,0.538,0.692,1.0,2.8,0.2,0.2,0.4,2.2,2019-2020,Playoffs,F,C,LA,California
113,Kendrick Nunn,MIA,15,0,6.1,2.1,1.3,15.9,5.5,39.1,2.4,6.133,27.9,0.8,2.867,100.0,0.533,0.533,0.2,1.9,0.2,0.2,0.8,1.4,2019-2020,Playoffs,G,G,Miami,Florida
114,Marc Gasol,TOR,11,11,6.0,4.4,2.6,20.7,8.7,39.1,2.273,5.818,18.5,0.455,2.455,73.3,1.0,1.364,0.4,4.0,0.5,0.6,1.5,2.9,2019-2020,Playoffs,C,C,Toronto,Ontario
115,Markieff Morris,LAL,21,2,5.9,3.0,1.0,18.4,6.9,44.9,2.095,4.667,42.0,1.381,3.286,77.8,0.333,0.429,0.6,2.5,0.3,0.1,0.8,2.6,2019-2020,Playoffs,F,F,Los Angeles,California
116,Chris Chiozza,BKN,4,0,5.8,1.5,4.3,16.3,7.5,33.3,2.0,6.0,31.3,1.25,4.0,50.0,0.5,1.0,0.3,1.3,1.3,0.0,0.8,1.8,2019-2020,Playoffs,G,G,Brooklyn,New York
117,Dwight Howard,LAL,18,7,5.8,4.6,0.5,15.7,8.8,68.4,2.167,3.167,50.0,0.056,0.111,55.6,1.389,2.5,1.8,2.8,0.4,0.4,0.9,3.1,2019-2020,Playoffs,C,F,Los Angeles,California
118,Royce O'Neale,UTA,7,7,5.6,5.4,2.7,35.6,10.3,40.6,1.857,4.571,45.5,1.429,3.143,50.0,0.429,0.857,0.4,5.0,1.3,0.3,1.9,3.6,2019-2020,Playoffs,F,F,Utah,Utah
119,Rodions Kurucs,BKN,4,1,5.5,3.3,0.8,14.5,6.8,55.0,2.75,5.0,0.0,0.0,2.0,0.0,0.0,0.5,0.8,2.5,0.3,0.5,0.8,2.2,2019-2020,Playoffs,F,F,Brooklyn,New York
120,Marvin Williams,MIL,10,0,5.5,4.8,0.9,17.9,9.1,44.7,2.1,4.7,43.5,1.0,2.3,100.0,0.3,0.3,1.3,3.5,0.5,0.3,0.3,1.4,2019-2020,Playoffs,F,F,Milwaukee,Wisconsin
121,Wenyen Gabriel,POR,4,2,5.3,2.5,1.0,13.3,6.8,60.0,2.25,3.75,40.0,0.5,1.25,50.0,0.25,0.5,1.8,0.8,0.5,0.5,1.3,4.0,2019-2020,Playoffs,F,F,Portland,Oregon
122,Landry Shamet,LAC,13,4,5.2,1.7,1.3,18.7,5.1,40.7,1.846,4.538,35.7,1.154,3.231,71.4,0.385,0.538,0.0,1.7,0.5,0.2,1.0,1.4,2019-2020,Playoffs,G,G,LA,California
123,JaKarr   Sampson,IND,4,0,5.0,3.3,1.0,12.5,7.8,62.5,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.5,0.0,0.5,2.5,2019-2020,Playoffs,F,F,Indiana,Indiana
124,Reggie Jackson,LAC,12,1,4.9,1.8,0.9,14.2,5.2,43.8,1.75,4.0,53.1,1.417,2.667,0.0,0.0,0.0,0.2,1.6,0.2,0.1,0.4,1.5,2019-2020,Playoffs,G,G,LA,California
125,Brad Wanamaker,BOS,17,0,4.9,2.0,1.8,16.1,6.6,48.3,1.706,3.529,44.4,0.706,1.588,87.5,0.824,0.941,0.1,1.9,0.7,0.2,1.1,1.9,2019-2020,Playoffs,G,G,Boston,Massachusetts
126,Khem Birch,ORL,5,0,4.8,5.0,1.4,17.8,8.8,50.0,1.4,2.8,0.0,0.0,0.0,90.9,2.0,2.2,1.8,3.2,0.2,0.0,1.0,2.2,2019-2020,Playoffs,C,C,Orlando,Florida
127,Bol Bol,DEN,4,0,4.8,1.3,0.0,5.3,5.3,55.6,1.25,2.25,66.7,0.5,0.75,87.5,1.75,2.0,0.8,0.5,0.5,0.5,0.5,0.2,2019-2020,Playoffs,C,F,Denver,Colorado
128,Austin Rivers,HOU,12,0,4.8,2.5,1.3,17.6,4.8,31.1,1.583,5.083,25.7,0.75,2.917,76.9,0.833,1.083,0.2,2.3,0.6,0.1,0.7,1.8,2019-2020,Playoffs,G,G,Houston,Texas
129,Jaylen Hoard,POR,3,0,4.7,3.0,0.3,13.7,5.7,58.3,2.333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.3,0.0,0.0,0.7,1.7,2019-2020,Playoffs,F,F,Portland,Oregon
130,Meyers Leonard,MIA,3,2,4.7,0.3,1.0,10.3,5.3,62.5,1.667,2.667,50.0,0.667,1.333,100.0,0.667,0.667,0.0,0.3,0.3,0.0,0.0,1.3,2019-2020,Playoffs,F,C,Miami,Florida
131,Dzanan Musa,BKN,3,0,4.7,1.0,1.3,13.0,2.0,18.2,0.667,3.667,0.0,0.0,2.0,71.4,3.333,4.667,0.3,0.7,0.0,0.3,1.0,0.7,2019-2020,Playoffs,G,F,Brooklyn,New York
132,Mario Hezonja,POR,5,0,4.6,3.2,1.2,13.6,6.2,40.9,1.8,4.4,28.6,0.4,1.4,75.0,0.6,0.8,0.4,2.8,0.6,0.0,0.6,1.6,2019-2020,Playoffs,F,G,Portland,Oregon
133,Torrey Craig,DEN,19,3,4.5,3.3,0.7,19.8,6.2,42.3,1.737,4.105,26.2,0.579,2.211,69.2,0.474,0.684,0.7,2.6,0.4,0.4,0.5,2.3,2019-2020,Playoffs,F,F,Denver,Colorado
134,Enes Freedom,BOS,11,0,4.5,3.9,0.6,9.3,6.5,52.4,2.0,3.818,100.0,0.091,0.091,50.0,0.455,0.909,1.7,2.2,0.0,0.0,0.4,1.7,2019-2020,Playoffs,C,C,Boston,Massachusetts
135,Patrick Patterson,LAC,2,0,4.5,0.5,2.0,5.0,7.0,100.0,1.5,1.5,100.0,1.5,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2019-2020,Playoffs,F,F,LA,California
136,Hamidou Diallo,OKC,3,0,4.3,2.0,0.3,8.3,3.3,36.4,1.333,3.667,20.0,0.333,1.667,57.1,1.333,2.333,0.7,1.3,0.0,0.7,0.7,0.0,2019-2020,Playoffs,G,G,Oklahoma City,Oklahoma
137,Stanley Johnson,TOR,3,0,4.3,1.3,2.0,6.7,5.3,45.5,1.667,3.667,40.0,0.667,1.667,100.0,0.333,0.333,0.3,1.0,0.0,0.0,0.3,1.0,2019-2020,Playoffs,F,G,Toronto,Ontario
138,Emmanuel Mudiay,UTA,3,0,4.3,2.0,0.7,11.3,3.7,35.7,1.667,4.667,66.7,0.667,1.0,50.0,0.333,0.667,0.3,1.7,0.0,0.3,0.3,0.0,2019-2020,Playoffs,G,G,Utah,Utah
139,Wes Iwundu,ORL,5,0,4.2,2.2,0.8,15.2,4.2,30.0,1.2,4.0,57.1,0.8,1.4,62.5,1.0,1.6,0.2,2.0,0.6,0.4,0.6,1.0,2019-2020,Playoffs,F,F,Orlando,Florida
140,Pat Connaughton,MIL,10,0,4.0,3.9,1.1,17.1,6.9,42.9,1.5,3.5,34.8,0.8,2.3,100.0,0.2,0.2,0.5,3.4,0.2,0.2,0.5,1.2,2019-2020,Playoffs,G,G,Milwaukee,Wisconsin
141,Jeremiah Martin,BKN,3,0,4.0,1.0,1.3,9.0,2.7,28.6,1.333,4.667,60.0,1.0,1.667,100.0,0.333,0.333,0.0,1.0,0.0,0.3,0.7,0.7,2019-2020,Playoffs,G,G,Brooklyn,New York
142,Ben McLemore,HOU,11,0,4.0,1.0,0.5,11.8,3.4,37.5,1.364,3.636,38.9,1.273,3.273,0.0,0.0,0.0,0.2,0.8,0.4,0.0,0.3,0.7,2019-2020,Playoffs,G,G,Houston,Texas
143,Raul Neto,PHI,2,0,4.0,1.5,1.5,13.0,4.0,33.3,1.5,4.5,40.0,1.0,2.5,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.5,0.0,2019-2020,Playoffs,G,G,Philadelphia,Pennsylvania
144,Delon Wright,DAL,4,0,4.0,0.8,1.8,13.3,5.0,60.0,1.5,2.5,50.0,0.25,0.5,60.0,0.75,1.25,0.3,0.5,1.3,0.0,1.3,0.5,2019-2020,Playoffs,G,G,Dallas,Texas
145,Andre Iguodala,MIA,21,0,3.8,2.6,1.5,19.5,6.8,46.2,1.429,3.095,35.9,0.667,1.857,71.4,0.238,0.333,0.5,2.0,0.8,0.6,0.7,2.1,2019-2020,Playoffs,G,F,Miami,Florida
146,Robert Williams III,BOS,13,0,3.7,3.9,0.8,11.5,7.6,74.2,1.769,2.385,0.0,0.0,0.077,33.3,0.154,0.462,1.7,2.2,0.2,0.5,0.5,1.4,2019-2020,Playoffs,C,F,Boston,Massachusetts
147,Chris Clemons,HOU,2,0,3.5,1.0,0.0,4.0,2.5,40.0,1.0,2.5,40.0,1.0,2.5,50.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,G,G,Houston,Texas
148,Miye Oni,UTA,2,0,3.5,2.0,0.0,7.0,4.5,50.0,1.5,3.0,25.0,0.5,2.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,2019-2020,Playoffs,G,F,Utah,Utah
149,P.J. Dozier,DEN,12,0,3.2,1.5,1.0,10.4,3.3,42.4,1.167,2.75,25.0,0.167,0.667,57.1,0.667,1.167,0.2,1.3,0.2,0.2,0.7,1.1,2019-2020,Playoffs,G,F,Denver,Colorado
150,Matt Thomas,TOR,10,0,3.1,1.4,0.7,8.4,4.5,61.9,1.3,2.1,41.7,0.5,1.2,0.0,0.0,0.0,0.1,1.3,0.1,0.1,0.1,0.6,2019-2020,Playoffs,G,G,Toronto,Ontario
151,J.J. Barea,DAL,1,0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2019-2020,Playoffs,G,G,Dallas,Texas
152,Javonte Green,BOS,1,0,3.0,1.0,0.0,6.0,3.0,50.0,1.0,2.0,50.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2019-2020,Playoffs,G,F,Boston,Massachusetts
153,Ersan Ilyasova,MIL,3,0,3.0,1.3,0.0,7.7,2.7,33.3,1.0,3.0,20.0,0.333,1.667,100.0,0.667,0.667,0.0,1.3,0.7,0.0,0.3,1.0,2019-2020,Playoffs,F,F,Milwaukee,Wisconsin
154,BJ Johnson,ORL,1,0,3.0,2.0,0.0,4.0,4.0,50.0,1.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,F,F,Orlando,Florida
155,Vic Law,ORL,1,0,3.0,2.0,1.0,4.0,6.0,100.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,F,F,Orlando,Florida
156,Malcolm Miller,TOR,1,0,3.0,0.0,0.0,5.0,1.0,33.3,1.0,3.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2019-2020,Playoffs,G,F,Toronto,Ontario
157,Nerlens Noel,OKC,7,0,3.0,4.1,0.4,13.9,6.3,47.1,1.143,2.429,0.0,0.0,0.143,50.0,0.714,1.429,0.7,3.4,0.3,0.7,0.3,2.1,2019-2020,Playoffs,C,F,Oklahoma City,Oklahoma
158,JaVale McGee,LAL,14,11,2.9,3.1,0.5,9.6,5.9,62.5,1.429,2.286,0.0,0.0,0.143,50.0,0.071,0.143,1.1,2.0,0.1,0.7,0.6,1.6,2019-2020,Playoffs,C,F,Los Angeles,California
159,Rondae Hollis Jefferson,TOR,5,0,2.8,2.0,0.6,7.8,4.2,40.0,0.8,2.0,0.0,0.0,0.2,75.0,1.2,1.6,1.0,1.0,0.4,0.2,0.2,1.0,2019-2020,Playoffs,F,F,Toronto,Ontario
160,Grant Williams,BOS,17,0,2.8,1.5,0.4,10.0,4.0,57.7,0.882,1.529,58.8,0.588,1.0,70.0,0.412,0.588,0.4,1.1,0.1,0.3,0.2,1.9,2019-2020,Playoffs,F,F,Boston,Massachusetts
161,Troy Daniels,DEN,6,0,2.7,0.5,0.3,5.0,2.3,50.0,1.0,2.0,50.0,0.5,1.0,50.0,0.167,0.333,0.2,0.3,0.0,0.0,0.0,0.3,2019-2020,Playoffs,G,G,Denver,Colorado
162,Doug McDermott,IND,4,0,2.5,0.8,0.3,13.5,0.8,26.7,1.0,3.75,20.0,0.5,2.5,0.0,0.0,0.0,0.0,0.8,0.3,0.0,0.3,0.8,2019-2020,Playoffs,F,F,Indiana,Indiana
163,Rayjon Tucker,UTA,2,0,2.5,0.0,0.0,5.5,0.5,40.0,1.0,2.5,33.3,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2019-2020,Playoffs,G,G,Utah,Utah
164,Mason Plumlee,DEN,19,0,2.4,3.2,1.3,10.9,5.7,48.7,1.0,2.053,0.0,0.0,0.053,66.7,0.421,0.632,1.6,1.6,0.2,0.4,0.6,2.1,2019-2020,Playoffs,F,C,Denver,Colorado
165,Donta Hall,BKN,3,0,2.3,1.7,0.0,6.7,2.7,60.0,1.0,1.667,0.0,0.0,0.0,25.0,0.333,1.333,1.0,0.7,0.0,0.7,0.3,0.3,2019-2020,Playoffs,F,F,Brooklyn,New York
166,Michael Kidd-Gilchrist,DAL,6,0,2.3,1.0,0.5,9.2,2.0,28.6,0.667,2.333,22.2,0.333,1.5,66.7,0.667,1.0,0.3,0.7,0.2,0.2,0.2,1.3,2019-2020,Playoffs,F,F,Dallas,Texas
167,T.J. McConnell,IND,3,0,2.3,2.0,2.3,9.3,4.0,37.5,1.0,2.667,0.0,0.0,0.0,50.0,0.333,0.667,0.0,2.0,0.0,0.0,0.7,1.3,2019-2020,Playoffs,G,G,Indiana,Indiana
168,Quinn Cook,LAL,6,0,2.2,0.2,0.8,4.0,2.2,50.0,0.833,1.667,50.0,0.333,0.667,100.0,0.167,0.167,0.0,0.2,0.0,0.0,0.2,0.2,2019-2020,Playoffs,G,G,Los Angeles,California
169,Jaylen Adams,POR,3,0,2.0,1.0,0.7,7.0,2.0,33.3,1.0,3.0,0.0,0.0,1.333,0.0,0.0,0.0,0.3,0.7,0.3,0.0,0.0,0.3,2019-2020,Playoffs,G,G,Portland,Oregon
170,Antonius Cleveland,DAL,2,0,2.0,0.5,0.0,4.5,1.5,40.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,2019-2020,Playoffs,G,G,Dallas,Texas
171,Robin Lopez,MIL,3,0,2.0,1.3,0.0,7.0,3.0,75.0,1.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.7,2019-2020,Playoffs,C,C,Milwaukee,Wisconsin
172,Josh Reaves,DAL,2,0,2.0,1.0,0.5,4.5,2.5,33.3,0.5,1.5,0.0,0.0,0.5,100.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,2019-2020,Playoffs,G,F,Dallas,Texas
173,JR Smith,LAL,10,0,2.0,0.3,0.3,7.5,0.2,26.9,0.7,2.6,27.3,0.6,2.2,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.7,1.1,2019-2020,Playoffs,G,G,Los Angeles,California
174,Edmond Sumner,IND,3,0,2.0,2.0,0.0,13.7,1.7,28.6,0.667,2.333,0.0,0.0,1.0,100.0,0.667,0.667,0.3,1.7,0.0,0.0,0.7,1.7,2019-2020,Playoffs,G,G,Indiana,Indiana
175,Dion Waiters,LAL,5,0,2.0,0.4,0.4,7.6,1.4,33.3,0.8,2.4,0.0,0.0,0.8,100.0,0.4,0.4,0.0,0.4,0.2,0.2,0.2,0.4,2019-2020,Playoffs,G,G,Los Angeles,California
176,Matisse Thybulle,PHI,4,1,1.8,1.8,0.5,18.8,3.5,42.9,0.75,1.75,25.0,0.25,1.0,0.0,0.0,0.0,0.3,1.5,0.8,0.3,0.5,1.5,2019-2020,Playoffs,G,F,Philadelphia,Pennsylvania
177,Solomon Hill,MIA,7,0,1.7,1.0,0.4,6.0,2.7,55.6,0.714,1.286,33.3,0.286,0.857,0.0,0.0,0.0,0.1,0.9,0.1,0.0,0.0,0.7,2019-2020,Playoffs,F,F,Miami,Florida
178,Rodney McGruder,LAC,5,0,1.6,0.8,0.4,3.2,2.4,60.0,0.6,1.0,66.7,0.4,0.6,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,2019-2020,Playoffs,G,G,LA,California
179,Semi Ojeleye,BOS,13,0,1.6,0.9,0.1,9.4,1.2,25.0,0.538,2.154,21.7,0.385,1.769,100.0,0.154,0.154,0.2,0.8,0.2,0.0,0.1,0.7,2019-2020,Playoffs,F,F,Boston,Massachusetts
180,Tony Bradley,UTA,6,0,1.5,3.8,0.2,8.0,4.0,22.2,0.333,1.5,0.0,0.0,0.0,71.4,0.833,1.167,1.7,2.2,0.3,0.3,0.7,0.7,2019-2020,Playoffs,C,F,Utah,Utah
181,Tacko Fall,BOS,2,0,1.5,0.5,0.0,1.5,1.5,100.0,0.5,0.5,0.0,0.0,0.0,50.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2019-2020,Playoffs,C,C,Boston,Massachusetts
182,Terrance Ferguson,OKC,4,1,1.5,1.0,0.3,10.5,0.5,18.2,0.5,2.75,20.0,0.5,2.5,0.0,0.0,0.0,0.3,0.8,0.3,0.0,0.3,0.8,2019-2020,Playoffs,G,G,Oklahoma City,Oklahoma
183,Derrick Jones Jr.,MIA,15,0,1.5,0.8,0.5,6.5,2.5,47.1,0.533,1.133,44.4,0.267,0.6,40.0,0.133,0.333,0.4,0.4,0.4,0.3,0.1,0.8,2019-2020,Playoffs,F,F,Miami,Florida
184,Mike Muscala,OKC,2,0,1.5,2.0,0.5,10.0,3.5,50.0,0.5,1.0,100.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2019-2020,Playoffs,F,C,Oklahoma City,Oklahoma
185,Mike Scott,PHI,4,0,1.5,2.0,0.3,5.0,2.8,20.0,0.25,1.25,0.0,0.0,0.5,100.0,1.0,1.0,0.5,1.5,0.0,0.0,0.0,0.5,2019-2020,Playoffs,F,F,Philadelphia,Pennsylvania
186,Romeo Langford,BOS,7,0,1.4,0.4,0.3,6.6,1.0,40.0,0.571,1.429,50.0,0.143,0.286,50.0,0.143,0.286,0.0,0.4,0.1,0.0,0.3,0.6,2019-2020,Playoffs,G,F,Boston,Massachusetts
187,Juwan Morgan,UTA,7,2,1.4,3.0,0.7,12.3,3.4,25.0,0.429,1.714,20.0,0.286,1.429,33.3,0.286,0.857,0.9,2.1,0.3,0.0,0.1,1.6,2019-2020,Playoffs,F,F,Utah,Utah
188,Justin Jackson,DAL,3,0,1.3,1.0,0.0,5.3,0.0,16.7,0.333,2.0,0.0,0.0,1.0,50.0,0.667,1.333,0.0,1.0,0.0,0.0,0.0,0.3,2019-2020,Playoffs,F,F,Dallas,Texas
189,Abdel Nader,OKC,3,0,1.3,1.0,0.0,8.3,1.0,14.3,0.333,2.333,20.0,0.333,1.667,50.0,0.333,0.667,0.3,0.7,0.3,0.7,0.0,0.3,2019-2020,Playoffs,F,F,Oklahoma City,Oklahoma
190,Lance Thomas,BKN,3,0,1.3,1.0,0.0,5.7,0.7,20.0,0.333,1.667,0.0,0.0,0.667,50.0,0.667,1.333,0.3,0.7,0.0,0.3,0.0,0.7,2019-2020,Playoffs,F,F,Brooklyn,New York
191,Chris Boucher,TOR,7,0,1.1,1.7,0.1,6.1,1.9,27.3,0.429,1.571,40.0,0.286,0.714,0.0,0.0,0.143,0.4,1.3,0.0,0.3,0.1,0.7,2019-2020,Playoffs,F,C,Toronto,Ontario
192,Bruno Caboclo,HOU,2,0,1.0,1.5,0.0,3.5,2.5,50.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,1.0,2019-2020,Playoffs,F,F,Houston,Texas
193,DeMarre Carroll,HOU,2,0,1.0,1.5,0.5,3.0,2.5,50.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.5,2019-2020,Playoffs,F,F,Houston,Texas
194,Paul Watson,TOR,2,0,1.0,0.0,0.5,4.5,1.5,50.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2019-2020,Playoffs,G,G,Toronto,Ontario
195,Michael Frazier II,HOU,4,0,0.8,1.0,0.5,3.0,1.3,25.0,0.25,1.0,50.0,0.25,0.5,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.3,0.0,2019-2020,Playoffs,G,G,Houston,Texas
196,Furkan Korkmaz,PHI,4,0,0.8,1.5,0.5,10.0,0.3,0.0,0.0,1.75,0.0,0.0,1.5,60.0,0.75,1.25,0.0,1.5,0.3,0.0,0.5,0.8,2019-2020,Playoffs,G,F,Philadelphia,Pennsylvania
197,Amir Coffey,LAC,3,0,0.7,0.0,1.3,2.3,1.3,0.0,0.0,1.0,0.0,0.0,0.333,100.0,0.667,0.667,0.0,0.0,0.3,0.0,0.0,0.0,2019-2020,Playoffs,G,F,LA,California
198,Keita Bates-Diop,DEN,5,0,0.6,1.2,0.2,4.8,1.0,20.0,0.2,1.0,0.0,0.0,0.0,50.0,0.2,0.4,0.6,0.6,0.0,0.0,0.0,0.0,2019-2020,Playoffs,F,F,Denver,Colorado
199,Jarrell Brantley,UTA,2,0,0.5,2.0,1.0,6.5,0.5,0.0,0.0,2.5,0.0,0.0,1.5,50.0,0.5,1.0,1.5,0.5,0.0,0.5,0.5,2.0,2019-2020,Playoffs,F,F,Utah,Utah
200,Terance Mann,LAC,13,0,0.3,0.5,0.1,2.1,0.6,40.0,0.154,0.385,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.2,0.3,2019-2020,Playoffs,G,F,LA,California
201,Kyle Alexander,MIA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,F,C,Miami,Florida
202,Al-Farouq Aminu,ORL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,F,F,Orlando,Florida
203,Kostas Antetokounmpo,LAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,F,F,Los Angeles,California
204,Thanasis Antetokounmpo,MIL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,F,F,Milwaukee,Wisconsin
205,Trevor Ariza,POR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,F,F,Portland,Oregon
206,Mo Bamba,ORL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,C,C,Orlando,Florida
207,Will Barton,DEN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,G,G,Denver,Colorado
208,Goga Bitadze,IND,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,C,F,Indiana,Indiana
209,Bojan Bogdanovic,UTA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,F,F,Utah,Utah
210,Brian Bowen II,IND,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,F,G,Indiana,Indiana
211,Avery Bradley,LAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,G,G,Los Angeles,California
212,Oshae Brissett,TOR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,F,G,Toronto,Ontario
213,Ryan Broekhoff,PHI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,G,F,Philadelphia,Pennsylvania
214,Moses Brown,POR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,C,C,Portland,Oregon
215,Sterling Brown,MIL,1,0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,G,F,Milwaukee,Wisconsin
216,Jalen Brunson,DAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,G,G,Dallas,Texas
217,Deonte Burton,OKC,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,G,F,Oklahoma City,Oklahoma
218,Devontae Cacok,LAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,F,F,Los Angeles,California
219,Vlatko Cancar,DEN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,F,F,Denver,Colorado
220,Michael Carter-Williams,ORL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,G,G,Orlando,Florida
221,Willie Cauley Stein,DAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020,Playoffs,C,C,Dallas,Texas
