排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
110,Christian Wood,DET,62,12,13.1,6.3,1.0,21.4,15.8,56.7,4.645,8.194,38.6,0.871,2.258,74.4,2.903,3.903,1.7,4.6,0.5,0.9,1.4,1.6,2019-2020,RegularSeason,F,F,Detroit,Michigan
111,Miles Bridges,CHA,65,64,13.0,5.6,1.8,30.7,13.1,42.4,4.908,11.585,33.0,1.523,4.615,80.9,1.631,2.015,1.4,4.2,0.6,0.7,1.5,2.0,2019-2020,RegularSeason,F,F,Charlotte,North Carolina
112,Ricky Rubio,PHX,65,65,13.0,4.7,8.8,31.0,18.7,41.5,4.415,10.646,36.1,1.2,3.323,86.3,3.0,3.477,0.7,4.0,1.4,0.2,2.7,2.6,2019-2020,RegularSeason,G,G,Phoenix,Arizona
113,Marcus Smart,BOS,60,40,12.9,3.8,4.9,32.0,14.5,37.5,4.267,11.367,34.7,2.283,6.583,83.6,2.117,2.533,0.7,3.1,1.7,0.5,1.7,2.7,2019-2020,RegularSeason,G,G,Boston,Massachusetts
114,Kyle Kuzma,LAL,61,9,12.8,4.5,1.3,25.0,11.1,43.6,4.77,10.951,31.6,1.41,4.459,73.5,1.869,2.541,0.9,3.6,0.5,0.4,1.5,2.1,2019-2020,RegularSeason,F,F,Los Angeles,California
115,Damion Lee,GSW,49,36,12.7,4.9,2.7,29.0,13.6,41.7,4.347,10.429,35.6,1.735,4.878,87.3,2.245,2.571,0.7,4.2,1.0,0.1,1.4,2.4,2019-2020,RegularSeason,G,F,Golden State,California
116,Jeremy Lamb,IND,46,42,12.5,4.3,2.1,28.1,13.5,45.1,4.696,10.413,33.5,1.152,3.435,83.6,2.0,2.391,0.5,3.8,1.2,0.5,1.1,2.3,2019-2020,RegularSeason,G,F,Indiana,Indiana
117,Robert Covington,HOU,70,68,12.4,6.6,1.3,30.5,15.5,42.2,4.357,10.329,33.5,2.3,6.857,79.8,1.414,1.771,0.9,5.7,1.6,1.3,1.5,3.1,2019-2020,RegularSeason,F,F,Houston,Texas
118,Seth Curry,DAL,64,25,12.4,2.3,1.9,24.6,11.6,49.5,4.438,8.969,45.2,2.266,5.016,82.5,1.25,1.516,0.4,1.8,0.6,0.1,1.0,1.8,2019-2020,RegularSeason,G,G,Dallas,Texas
119,Darius Garland,CLE,59,59,12.3,1.9,3.9,30.9,9.1,40.1,4.746,11.847,35.5,1.78,5.017,87.5,1.068,1.22,0.5,1.4,0.7,0.1,2.6,1.6,2019-2020,RegularSeason,G,G,Cleveland,Ohio
120,Richaun Holmes,SAC,44,38,12.3,8.1,1.0,28.2,19.0,64.8,5.068,7.818,0.0,0.0,0.0,78.8,2.114,2.682,2.9,5.3,0.9,1.3,1.2,3.8,2019-2020,RegularSeason,F,F,Sacramento,California
121,De'Andre Hunter,ATL,63,62,12.3,4.5,1.8,32.0,11.1,41.0,4.444,10.841,35.5,1.714,4.825,76.4,1.746,2.286,0.7,3.8,0.7,0.3,1.6,2.9,2019-2020,RegularSeason,F,G,Atlanta,Georgia
122,Kevin Huerter,ATL,56,48,12.2,4.1,3.8,31.4,13.3,41.3,4.5,10.893,38.0,2.268,5.964,82.8,0.946,1.143,0.6,3.4,0.9,0.5,1.6,2.5,2019-2020,RegularSeason,G,F,Atlanta,Georgia
123,P.J. Washington,CHA,58,57,12.2,5.4,2.1,30.3,13.5,45.5,4.621,10.155,37.4,1.483,3.966,64.7,1.517,2.345,1.0,4.4,0.9,0.8,1.6,2.7,2019-2020,RegularSeason,F,F,Charlotte,North Carolina
124,Brandon Clarke,MEM,58,4,12.1,5.9,1.4,22.4,16.2,61.8,5.103,8.259,35.9,0.397,1.103,75.9,1.466,1.931,1.6,4.4,0.6,0.8,0.9,1.7,2019-2020,RegularSeason,F,G,Memphis,Tennessee
125,Markelle Fultz,ORL,72,60,12.1,3.3,5.1,27.7,13.5,46.5,4.986,10.722,26.7,0.5,1.875,73.0,1.611,2.208,0.6,2.7,1.3,0.2,2.0,2.0,2019-2020,RegularSeason,G,G,Orlando,Florida
126,Taurean Prince,BKN,64,61,12.1,6.0,1.8,29.0,11.7,37.6,4.344,11.547,33.9,2.281,6.734,79.8,1.109,1.391,0.8,5.2,0.9,0.4,2.0,2.5,2019-2020,RegularSeason,F,F,Brooklyn,New York
127,Myles Turner,IND,62,62,12.1,6.6,1.2,29.5,15.5,45.7,4.323,9.468,34.4,1.387,4.032,75.1,2.048,2.726,1.4,5.2,0.7,2.1,1.4,2.7,2019-2020,RegularSeason,C,F,Indiana,Indiana
128,Jerami Grant,DEN,71,24,12.0,3.5,1.2,26.6,12.0,47.8,4.268,8.93,38.9,1.38,3.549,75.0,2.07,2.761,0.8,2.7,0.7,0.8,0.9,2.2,2019-2020,RegularSeason,F,F,Denver,Colorado
129,Brook Lopez,MIL,68,67,12.0,4.6,1.5,26.7,14.1,43.5,4.294,9.868,31.4,1.5,4.779,83.6,1.868,2.235,0.9,3.7,0.7,2.4,1.0,2.4,2019-2020,RegularSeason,C,C,Milwaukee,Wisconsin
130,Tristan Thompson,CLE,57,51,12.0,10.1,2.1,30.2,18.0,51.2,5.053,9.86,39.1,0.158,0.404,61.5,1.737,2.825,4.0,6.2,0.6,0.9,1.8,2.2,2019-2020,RegularSeason,C,F,Cleveland,Ohio
131,Al Horford,PHI,67,61,11.9,6.8,4.0,30.2,17.1,45.0,4.761,10.582,35.0,1.478,4.224,76.3,0.91,1.194,1.5,5.3,0.8,0.9,1.2,2.1,2019-2020,RegularSeason,C,F,Philadelphia,Pennsylvania
132,Jonathan Isaac,ORL,34,32,11.9,6.8,1.4,28.8,16.8,47.0,4.588,9.765,34.0,0.941,2.765,77.9,1.765,2.265,1.7,5.1,1.6,2.3,1.4,2.4,2019-2020,RegularSeason,F,F,Orlando,Florida
133,Reggie Jackson,LAC,31,16,11.9,3.0,4.1,24.0,11.4,41.1,4.323,10.516,39.3,1.839,4.677,83.3,1.452,1.742,0.5,2.4,0.4,0.2,1.6,1.9,2019-2020,RegularSeason,G,G,LA,California
134,Otto Porter Jr.,CHI,14,9,11.9,3.4,1.8,23.6,11.7,44.3,4.429,10.0,38.7,1.714,4.429,70.4,1.357,1.929,0.9,2.5,1.1,0.4,0.8,2.2,2019-2020,RegularSeason,F,F,Chicago,Illinois
135,Lonzo Ball,NOP,63,54,11.8,6.1,7.0,32.1,16.8,40.3,4.397,10.905,37.5,2.349,6.27,56.6,0.683,1.206,1.1,5.0,1.4,0.6,3.1,2.0,2019-2020,RegularSeason,G,G,New Orleans,Louisiana
136,Glenn Robinson III,PHI,62,52,11.7,4.4,1.5,28.8,12.8,48.6,4.645,9.548,39.1,1.242,3.177,86.0,1.194,1.387,1.3,3.0,0.9,0.3,0.9,1.6,2019-2020,RegularSeason,F,F,Philadelphia,Pennsylvania
137,Patty Mills,SAS,66,1,11.6,1.6,1.8,22.5,9.7,43.1,3.909,9.061,38.2,2.333,6.106,86.6,1.47,1.697,0.3,1.3,0.8,0.1,0.8,1.6,2019-2020,RegularSeason,G,G,San Antonio,Texas
138,Paul Millsap,DEN,51,48,11.6,5.7,1.6,24.3,14.1,48.2,4.137,8.588,43.5,1.059,2.431,81.6,2.255,2.765,1.9,3.8,0.9,0.6,1.4,2.9,2019-2020,RegularSeason,F,F,Denver,Colorado
139,Aron Baynes,PHX,42,28,11.5,5.6,1.6,22.2,13.1,48.0,4.357,9.071,35.1,1.405,4.0,74.7,1.333,1.786,1.7,4.0,0.2,0.5,1.2,3.4,2019-2020,RegularSeason,C,F,Phoenix,Arizona
140,Nemanja Bjelica,SAC,72,67,11.5,6.4,2.8,27.9,15.8,48.1,4.361,9.069,41.9,1.861,4.444,82.1,0.958,1.167,1.5,4.8,0.9,0.6,1.4,3.0,2019-2020,RegularSeason,F,F,Sacramento,California
141,Jordan McRae,DET,37,4,11.5,3.4,2.5,21.2,10.6,40.7,4.027,9.892,35.7,1.216,3.405,76.1,2.243,2.946,0.5,2.9,0.6,0.4,1.2,2.0,2019-2020,RegularSeason,G,G,Detroit,Michigan
142,Wendell Carter Jr.,CHI,43,43,11.3,9.4,1.2,29.2,17.1,53.4,4.256,7.977,20.7,0.14,0.674,73.7,2.605,3.535,3.2,6.2,0.8,0.8,1.7,3.8,2019-2020,RegularSeason,C,F,Chicago,Illinois
143,Derrick White,SAS,68,20,11.3,3.3,3.5,24.7,13.4,45.8,3.721,8.118,36.6,1.162,3.176,85.3,2.647,3.103,0.5,2.8,0.6,0.9,1.3,2.2,2019-2020,RegularSeason,G,G,San Antonio,Texas
144,Justise Winslow,MEM,11,5,11.3,6.6,4.0,32.0,12.8,38.8,4.545,11.727,22.2,0.545,2.455,66.7,1.636,2.455,1.5,5.2,0.6,0.5,2.2,3.5,2019-2020,RegularSeason,F,G,Memphis,Tennessee
145,Malik Beasley,MIN,55,14,11.2,2.7,1.4,22.0,9.3,42.5,4.127,9.709,38.8,1.945,5.018,81.8,0.982,1.2,0.3,2.4,0.7,0.1,1.0,1.4,2019-2020,RegularSeason,G,G,Minnesota,Minnesota
146,Bryn Forbes,SAS,63,62,11.2,2.0,1.7,25.1,8.9,41.7,3.841,9.222,38.8,2.349,6.048,83.3,1.19,1.429,0.2,1.8,0.5,0.0,0.9,1.8,2019-2020,RegularSeason,G,G,San Antonio,Texas
147,Jarrett Allen,BKN,70,64,11.1,9.6,1.6,26.5,19.3,64.9,4.314,6.643,0.0,0.0,0.086,63.3,2.443,3.857,3.1,6.5,0.6,1.3,1.1,2.3,2019-2020,RegularSeason,C,C,Brooklyn,New York
148,Dion Waiters,LAL,10,0,11.1,2.4,2.0,20.7,8.8,41.4,4.1,9.9,31.9,1.5,4.7,82.4,1.4,1.7,0.2,2.2,0.4,0.6,1.6,2.1,2019-2020,RegularSeason,G,G,Los Angeles,California
149,Cody Zeller,CHA,58,39,11.1,7.1,1.5,23.1,14.6,52.4,4.328,8.259,24.0,0.31,1.293,68.2,2.103,3.086,2.8,4.3,0.7,0.4,1.3,2.4,2019-2020,RegularSeason,F,C,Charlotte,North Carolina
150,Rodney Hood,POR,21,21,11.0,3.4,1.5,29.5,11.7,50.6,4.143,8.19,49.3,1.667,3.381,77.8,1.0,1.286,0.5,3.0,0.8,0.2,0.9,2.2,2019-2020,RegularSeason,G,F,Portland,Oregon
151,Mychal Mulder,GSW,7,3,11.0,3.3,1.1,29.1,8.9,38.8,3.714,9.571,30.8,2.286,7.429,75.0,1.286,1.714,0.4,2.9,0.3,0.1,0.7,2.9,2019-2020,RegularSeason,G,G,Golden State,California
152,Cedi Osman,CLE,65,65,11.0,3.6,2.4,29.4,10.9,43.7,4.092,9.369,38.3,1.892,4.938,67.0,0.969,1.446,0.6,3.0,0.8,0.2,1.4,2.5,2019-2020,RegularSeason,F,F,Cleveland,Ohio
153,Steven Adams,OKC,63,63,10.9,9.3,2.3,26.7,18.4,59.2,4.492,7.587,33.3,0.016,0.048,58.2,1.857,3.19,3.3,6.0,0.8,1.1,1.5,1.9,2019-2020,RegularSeason,C,C,Oklahoma City,Oklahoma
154,Dejounte Murray,SAS,66,58,10.9,5.8,4.1,25.6,15.3,46.2,4.455,9.652,36.9,0.621,1.682,79.8,1.379,1.727,1.0,4.8,1.7,0.3,1.9,2.2,2019-2020,RegularSeason,G,G,San Antonio,Texas
155,Cameron Payne,PHX,8,0,10.9,3.9,3.0,22.9,13.1,48.5,4.125,8.5,51.7,1.875,3.625,85.7,0.75,0.875,0.5,3.4,1.0,0.3,1.4,2.5,2019-2020,RegularSeason,G,G,Phoenix,Arizona
156,Ish Smith,WAS,68,23,10.9,3.2,4.9,26.3,13.0,44.7,4.529,10.132,36.7,0.912,2.485,72.1,0.912,1.265,0.4,2.8,0.9,0.4,1.4,1.6,2019-2020,RegularSeason,G,G,Washington,D.C.
157,Jeff Teague,ATL,59,17,10.9,2.4,5.2,24.8,12.5,43.6,3.61,8.288,36.8,0.729,1.983,87.3,2.915,3.339,0.5,1.9,0.7,0.3,2.0,1.8,2019-2020,RegularSeason,G,G,Atlanta,Georgia
158,Rudy Gay,SAS,67,5,10.8,5.4,1.7,21.8,12.5,44.6,3.97,8.896,33.6,1.104,3.284,88.2,1.791,2.03,0.9,4.5,0.5,0.5,1.3,1.5,2019-2020,RegularSeason,F,G,San Antonio,Texas
159,Dario Saric,PHX,66,51,10.7,6.2,1.9,24.7,13.6,47.6,3.879,8.152,35.7,1.273,3.561,84.4,1.636,1.939,1.5,4.6,0.6,0.2,1.3,2.4,2019-2020,RegularSeason,F,F,Phoenix,Arizona
160,OG Anunoby,TOR,69,68,10.6,5.3,1.6,29.9,13.9,50.5,4.145,8.203,39.0,1.29,3.304,70.6,1.043,1.478,1.2,4.1,1.4,0.7,1.1,2.4,2019-2020,RegularSeason,F,F,Toronto,Ontario
161,D.J. Augustin,ORL,57,13,10.5,2.1,4.6,24.9,11.1,39.9,3.228,8.088,34.8,1.228,3.526,89.0,2.825,3.175,0.4,1.8,0.6,0.0,1.5,1.3,2019-2020,RegularSeason,G,G,Orlando,Florida
162,Jae Crowder,MIA,65,53,10.5,5.9,2.5,28.8,13.7,40.1,3.477,8.662,34.3,2.077,6.062,77.6,1.492,1.923,0.8,5.1,1.1,0.4,1.1,2.2,2019-2020,RegularSeason,F,F,Miami,Florida
163,Danuel House Jr.,HOU,63,52,10.5,4.2,1.3,30.4,11.7,42.7,3.651,8.556,36.3,2.048,5.635,81.1,1.159,1.429,0.9,3.3,1.1,0.5,0.9,2.1,2019-2020,RegularSeason,F,G,Houston,Texas
164,Cam Reddish,ATL,58,34,10.5,3.7,1.5,26.7,9.3,38.4,3.672,9.552,33.2,1.431,4.31,80.2,1.741,2.172,0.6,3.1,1.1,0.5,1.7,2.3,2019-2020,RegularSeason,F,G,Atlanta,Georgia
165,Troy Brown Jr.,WAS,69,22,10.4,5.6,2.6,25.8,13.2,43.9,3.957,9.014,34.1,0.884,2.594,78.4,1.58,2.014,1.1,4.4,1.2,0.1,1.1,1.9,2019-2020,RegularSeason,G,F,Washington,D.C.
166,Gary Harris,DEN,56,55,10.4,2.9,2.1,31.8,10.3,42.0,3.893,9.268,33.3,1.25,3.75,81.5,1.339,1.643,0.5,2.4,1.4,0.3,1.1,2.1,2019-2020,RegularSeason,G,G,Denver,Colorado
167,Langston Galloway,DET,66,6,10.3,2.3,1.5,25.8,9.5,43.5,3.576,8.212,39.9,2.0,5.015,85.9,1.106,1.288,0.5,1.8,0.7,0.2,0.6,1.5,2019-2020,RegularSeason,G,G,Detroit,Michigan
168,Doug McDermott,IND,69,0,10.3,2.5,1.1,19.9,9.4,48.8,3.87,7.928,43.5,1.855,4.261,82.8,0.696,0.841,0.4,2.1,0.2,0.1,0.6,1.7,2019-2020,RegularSeason,F,F,Indiana,Indiana
169,Malik Monk,CHA,55,1,10.3,2.9,2.1,21.3,9.2,43.4,3.855,8.873,28.4,1.055,3.709,82.0,1.491,1.818,0.5,2.4,0.5,0.3,1.4,1.3,2019-2020,RegularSeason,G,G,Charlotte,North Carolina
170,Shabazz Napier,WAS,56,32,10.3,2.8,4.7,24.0,11.7,41.2,3.357,8.143,31.7,1.357,4.286,82.4,2.25,2.732,0.5,2.4,1.2,0.2,2.3,1.8,2019-2020,RegularSeason,G,G,Washington,D.C.
171,Garrett Temple,BKN,62,35,10.3,3.5,2.5,27.9,10.5,37.8,3.581,9.468,32.9,2.048,6.226,80.5,1.129,1.403,0.5,3.0,0.8,0.5,1.0,1.7,2019-2020,RegularSeason,G,F,Brooklyn,New York
172,Thaddeus Young,CHI,64,16,10.3,4.9,1.8,24.9,11.6,44.8,4.203,9.391,35.6,1.234,3.469,58.3,0.656,1.125,1.5,3.5,1.4,0.4,1.6,2.1,2019-2020,RegularSeason,F,F,Chicago,Illinois
173,Josh Hart,NOP,65,16,10.1,6.5,1.7,27.0,13.3,42.3,3.462,8.185,34.2,1.862,5.446,73.9,1.308,1.769,0.9,5.6,1.0,0.4,1.2,2.5,2019-2020,RegularSeason,G,G,New Orleans,Louisiana
174,Ben McLemore,HOU,71,23,10.1,2.2,0.8,22.8,8.7,44.4,3.408,7.676,40.0,2.549,6.366,74.6,0.704,0.944,0.3,1.9,0.6,0.2,0.7,2.2,2019-2020,RegularSeason,G,G,Houston,Texas
175,Larry Nance Jr.,CLE,56,10,10.1,7.3,2.2,26.3,15.9,53.1,4.089,7.696,35.2,1.0,2.839,67.6,0.893,1.321,1.9,5.4,1.0,0.4,1.1,1.6,2019-2020,RegularSeason,F,C,Cleveland,Ohio
176,Bobby Portis,NYK,66,5,10.1,5.1,1.5,21.1,11.1,45.0,4.015,8.924,35.8,1.015,2.833,76.3,1.076,1.409,1.2,3.9,0.5,0.3,1.1,1.7,2019-2020,RegularSeason,F,F,New York,New York
177,Elfrid Payton,NYK,45,36,10.0,4.7,7.2,27.7,15.4,43.9,4.289,9.778,20.3,0.311,1.533,57.0,1.089,1.911,1.2,3.6,1.6,0.4,2.1,2.0,2019-2020,RegularSeason,G,G,New York,New York
178,Kevin Porter Jr.,CLE,50,3,10.0,3.2,2.2,23.2,9.5,44.2,3.72,8.42,33.5,1.06,3.16,72.3,1.46,2.02,0.4,2.8,0.9,0.3,1.9,2.7,2019-2020,RegularSeason,G,F,Cleveland,Ohio
179,Tomas Satoransky,CHI,65,64,9.9,3.9,5.4,28.9,13.5,43.0,3.646,8.477,32.2,0.985,3.062,87.6,1.631,1.862,1.2,2.7,1.2,0.1,2.0,2.1,2019-2020,RegularSeason,G,G,Chicago,Illinois
180,Joe Ingles,UTA,72,45,9.8,3.9,5.2,29.7,13.4,44.5,3.417,7.681,39.9,1.958,4.903,78.7,1.028,1.306,0.4,3.5,0.9,0.2,2.0,2.1,2019-2020,RegularSeason,F,G,Utah,Utah
181,Furkan Korkmaz,PHI,72,12,9.8,2.3,1.1,21.7,8.4,43.0,3.361,7.819,40.2,1.986,4.944,75.5,1.069,1.417,0.3,2.1,0.6,0.2,0.8,1.4,2019-2020,RegularSeason,G,F,Philadelphia,Pennsylvania
182,Frank Kaminsky,PHX,39,13,9.7,4.5,1.9,19.9,10.7,45.0,3.538,7.872,33.1,1.051,3.179,67.8,1.564,2.308,0.9,3.6,0.4,0.3,0.9,1.9,2019-2020,RegularSeason,F,C,Phoenix,Arizona
183,Markieff Morris,LAL,58,17,9.7,3.8,1.3,20.5,9.5,44.3,3.5,7.897,38.6,1.517,3.931,77.6,1.138,1.466,0.7,3.1,0.5,0.3,1.3,2.3,2019-2020,RegularSeason,F,F,Los Angeles,California
184,Mitchell Robinson,NYK,61,7,9.7,7.0,0.6,23.1,17.0,74.2,4.148,5.59,0.0,0.0,0.0,56.8,1.377,2.426,3.0,4.0,0.9,2.0,0.6,3.2,2019-2020,RegularSeason,C,F,New York,New York
185,Dorian Finney-Smith,DAL,71,68,9.5,5.7,1.6,29.9,12.7,46.6,3.423,7.352,37.6,1.606,4.268,72.2,1.099,1.521,2.0,3.7,0.6,0.5,1.0,2.5,2019-2020,RegularSeason,F,F,Dallas,Texas
186,Aaron Holiday,IND,66,33,9.5,2.4,3.4,24.5,9.8,41.4,3.53,8.53,39.4,1.318,3.348,85.1,1.121,1.318,0.3,2.0,0.8,0.2,1.3,1.8,2019-2020,RegularSeason,G,G,Indiana,Indiana
187,Jeff Green,HOU,48,4,9.4,2.8,1.0,20.0,9.1,46.2,3.313,7.167,33.9,1.292,3.813,80.2,1.521,1.896,0.5,2.3,0.5,0.4,0.9,1.9,2019-2020,RegularSeason,F,F,Houston,Texas
188,George Hill,MIL,59,2,9.4,3.0,3.1,21.5,12.0,51.6,3.288,6.373,46.0,1.373,2.983,84.2,1.441,1.712,0.8,2.2,0.8,0.1,1.0,1.4,2019-2020,RegularSeason,G,G,Milwaukee,Wisconsin
189,Shake Milton,PHI,40,24,9.4,2.2,2.6,20.1,9.8,48.4,3.35,6.925,43.0,1.45,3.375,78.5,1.275,1.625,0.4,1.8,0.5,0.2,1.2,2.3,2019-2020,RegularSeason,G,F,Philadelphia,Pennsylvania
190,Dwight Powell,DAL,40,37,9.4,5.7,1.5,26.5,14.1,63.8,3.65,5.725,25.6,0.25,0.975,66.7,1.85,2.775,1.9,3.8,0.9,0.6,0.9,2.6,2019-2020,RegularSeason,F,C,Dallas,Texas
191,Kentavious Caldwell-Pope,LAL,69,26,9.3,2.1,1.6,25.5,8.9,46.7,3.435,7.348,38.5,1.333,3.464,77.5,1.145,1.478,0.6,1.5,0.8,0.2,0.9,1.9,2019-2020,RegularSeason,G,G,Los Angeles,California
192,Marquese Chriss,GSW,59,21,9.3,6.2,1.9,20.3,14.2,54.5,3.559,6.525,20.5,0.136,0.661,76.9,2.034,2.644,1.9,4.3,0.7,1.1,1.3,2.1,2019-2020,RegularSeason,F,F,Golden State,California
193,Michael Porter Jr.,DEN,55,8,9.3,4.7,0.8,16.4,11.3,50.9,3.545,6.964,42.2,1.127,2.673,83.3,1.091,1.309,1.2,3.5,0.5,0.5,0.9,1.8,2019-2020,RegularSeason,F,F,Denver,Colorado
194,Landry Shamet,LAC,53,30,9.3,1.9,1.9,27.4,8.2,40.4,2.981,7.377,37.5,2.094,5.585,85.5,1.226,1.434,0.1,1.8,0.4,0.2,0.8,2.7,2019-2020,RegularSeason,G,G,LA,California
195,Jarrett Culver,MIN,63,35,9.2,3.4,1.7,23.9,8.2,40.4,3.651,9.032,29.9,1.048,3.508,46.2,0.857,1.857,1.1,2.3,0.9,0.6,1.3,2.0,2019-2020,RegularSeason,G,F,Minnesota,Minnesota
196,Donte DiVincenzo,MIL,66,24,9.2,4.8,2.3,23.0,12.1,45.5,3.515,7.727,33.6,1.258,3.742,73.3,0.955,1.303,1.0,3.8,1.3,0.3,1.4,1.7,2019-2020,RegularSeason,G,G,Milwaukee,Wisconsin
197,Daniel Theis,BOS,65,64,9.2,6.6,1.7,24.1,15.3,56.6,3.708,6.554,33.3,0.492,1.477,76.3,1.338,1.754,2.2,4.4,0.6,1.3,0.8,3.4,2019-2020,RegularSeason,F,C,Boston,Massachusetts
198,Mikal Bridges,PHX,73,32,9.1,4.0,1.8,28.0,12.4,51.0,3.384,6.63,36.1,0.959,2.658,84.4,1.411,1.671,0.9,3.1,1.4,0.6,1.0,2.2,2019-2020,RegularSeason,F,F,Phoenix,Arizona
199,Keldon Johnson,SAS,17,1,9.1,3.4,0.9,17.7,10.8,59.6,3.118,5.235,59.1,0.765,1.294,79.5,2.059,2.588,0.6,2.8,0.8,0.1,0.8,1.6,2019-2020,RegularSeason,F,G,San Antonio,Texas
200,Maxi Kleber,DAL,74,21,9.1,5.2,1.2,25.5,12.3,46.1,3.203,6.946,37.3,1.608,4.311,84.9,1.068,1.257,1.5,3.7,0.3,1.1,0.8,2.4,2019-2020,RegularSeason,F,F,Dallas,Texas
201,Jake Layman,MIN,23,2,9.1,2.5,0.7,22.0,7.8,45.3,3.522,7.783,33.3,1.043,3.13,75.0,1.043,1.391,0.7,1.7,0.7,0.4,1.0,2.0,2019-2020,RegularSeason,F,F,Minnesota,Minnesota
202,Derrick Favors,NOP,51,49,9.0,9.8,1.6,24.4,17.7,61.7,4.098,6.647,14.3,0.02,0.137,56.3,0.784,1.392,3.2,6.6,0.6,0.9,1.1,2.1,2019-2020,RegularSeason,F,F,New Orleans,Louisiana
203,Josh Jackson,MEM,22,0,9.0,3.0,1.6,17.3,8.8,44.0,3.182,7.227,31.9,1.045,3.273,70.0,1.591,2.273,0.5,2.5,0.8,0.4,1.3,1.8,2019-2020,RegularSeason,G,F,Memphis,Tennessee
204,Monte Morris,DEN,73,12,9.0,1.9,3.5,22.4,10.3,45.9,3.562,7.753,37.8,0.89,2.356,84.3,1.027,1.219,0.3,1.5,0.8,0.2,0.7,1.0,2019-2020,RegularSeason,G,G,Denver,Colorado
205,Svi Mykhailiuk,DET,56,27,9.0,1.9,1.9,22.6,8.0,41.0,2.964,7.232,40.4,2.054,5.089,81.4,1.018,1.25,0.3,1.6,0.7,0.1,1.1,1.6,2019-2020,RegularSeason,G,F,Detroit,Michigan
206,Naz Reid,MIN,30,11,9.0,4.1,1.2,16.5,9.6,41.2,3.333,8.1,33.0,1.067,3.233,69.8,1.233,1.767,1.1,3.0,0.6,0.7,0.7,2.8,2019-2020,RegularSeason,C,F,Minnesota,Minnesota
207,Bruce Brown,DET,58,43,8.9,4.7,4.0,28.2,12.6,44.3,3.414,7.707,34.4,0.569,1.655,73.9,1.517,2.052,1.1,3.7,1.1,0.5,1.7,2.8,2019-2020,RegularSeason,G,F,Detroit,Michigan
208,Gary Trent Jr.,POR,61,8,8.9,1.6,1.0,21.8,8.1,44.4,3.213,7.23,41.8,1.836,4.393,82.2,0.607,0.738,0.4,1.2,0.8,0.3,0.3,1.5,2019-2020,RegularSeason,G,F,Portland,Oregon
209,Kent Bazemore,SAC,68,21,8.8,4.3,1.4,24.8,9.4,37.5,2.941,7.853,34.4,1.235,3.588,76.9,1.662,2.162,0.4,3.9,1.1,0.6,1.3,2.9,2019-2020,RegularSeason,G,F,Sacramento,California
210,Cameron Johnson,PHX,57,9,8.8,3.3,1.2,22.0,9.5,43.5,3.088,7.105,39.0,1.86,4.772,80.7,0.807,1.0,0.9,2.4,0.6,0.4,0.6,1.5,2019-2020,RegularSeason,F,F,Phoenix,Arizona
211,Jordan Poole,GSW,57,14,8.8,2.1,2.4,22.4,6.4,33.3,2.93,8.807,27.9,1.298,4.649,79.8,1.667,2.088,0.2,1.9,0.6,0.2,1.3,1.6,2019-2020,RegularSeason,G,G,Golden State,California
212,Austin Rivers,HOU,68,4,8.8,2.6,1.7,23.4,8.4,42.1,3.103,7.368,35.6,1.412,3.971,70.3,1.147,1.632,0.4,2.2,0.7,0.1,0.7,1.9,2019-2020,RegularSeason,G,G,Houston,Texas
213,Grayson Allen,MEM,38,0,8.7,2.2,1.4,18.9,8.1,46.6,3.079,6.605,40.4,1.5,3.711,86.7,1.026,1.184,0.2,2.0,0.3,0.1,0.9,1.4,2019-2020,RegularSeason,G,G,Memphis,Tennessee
214,Moritz Wagner,WAS,45,5,8.7,4.9,1.2,18.6,11.4,54.5,3.222,5.911,31.3,0.556,1.778,82.1,1.733,2.111,1.2,3.6,0.6,0.4,1.5,3.4,2019-2020,RegularSeason,F,C,Washington,D.C.
215,Avery Bradley,LAL,49,44,8.6,2.3,1.3,24.2,7.9,44.4,3.469,7.816,36.4,1.286,3.531,83.3,0.408,0.49,0.4,2.0,0.9,0.1,1.0,2.2,2019-2020,RegularSeason,G,G,Los Angeles,California
216,Josh Okogie,MIN,62,28,8.6,4.3,1.6,25.0,10.3,42.7,2.742,6.419,26.6,0.661,2.484,79.6,2.452,3.081,1.4,2.9,1.1,0.4,1.4,2.2,2019-2020,RegularSeason,G,G,Minnesota,Minnesota
217,Derrick Jones Jr.,MIA,59,16,8.5,3.9,1.1,23.3,11.3,52.7,3.119,5.915,28.0,0.627,2.237,77.2,1.61,2.085,1.1,2.8,1.0,0.6,0.5,2.2,2019-2020,RegularSeason,F,F,Miami,Florida
218,James Johnson,MIN,32,1,8.4,3.7,2.3,19.4,10.7,47.9,3.219,6.719,36.3,1.031,2.844,64.6,0.969,1.5,0.8,2.9,0.8,1.0,1.5,2.5,2019-2020,RegularSeason,F,F,Minnesota,Minnesota
219,Justin Holiday,IND,73,6,8.3,3.3,1.3,25.0,10.0,42.8,2.849,6.658,40.5,1.836,4.534,79.1,0.726,0.918,0.4,2.8,1.2,0.6,0.6,1.9,2019-2020,RegularSeason,F,G,Indiana,Indiana
