排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
219,Isaac Okoro,CLE,67,61,8.8,3.0,1.8,29.6,10.0,48.0,3.09,6.433,35.0,0.821,2.343,76.8,1.776,2.313,1.1,1.9,0.8,0.3,0.9,2.4,2021-2022,RegularSeason,F,G,Cleveland,Ohio
220,Nic Claxton,BKN,47,19,8.7,5.6,0.9,20.7,13.4,67.4,3.787,5.617,0.0,0.0,0.0,58.1,1.149,1.979,1.9,3.7,0.5,1.1,0.8,2.3,2021-2022,RegularSeason,F,C,Brooklyn,New York
221,Tyus Jones,MEM,73,23,8.7,2.4,4.4,21.2,11.5,45.1,3.411,7.562,39.0,1.096,2.808,81.8,0.74,0.904,0.2,2.2,0.9,0.0,0.6,0.4,2021-2022,RegularSeason,G,G,Memphis,Tennessee
222,Dwight Powell,DAL,82,71,8.7,4.9,1.2,21.9,12.8,67.1,3.28,4.89,35.1,0.159,0.451,78.3,2.024,2.585,2.1,2.8,0.5,0.5,0.8,2.7,2021-2022,RegularSeason,F,C,Dallas,Texas
223,Gabe Vincent,MIA,68,27,8.7,1.9,3.1,23.4,8.7,41.7,3.147,7.544,36.8,1.75,4.75,81.5,0.647,0.794,0.3,1.5,0.9,0.2,1.4,2.3,2021-2022,RegularSeason,G,G,Miami,Florida
224,Reggie Bullock,DAL,68,37,8.6,3.5,1.2,28.0,9.0,40.1,2.956,7.368,36.0,2.074,5.765,83.3,0.588,0.706,0.5,3.1,0.6,0.2,0.6,1.6,2021-2022,RegularSeason,G,F,Dallas,Texas
225,Chuma Okeke,ORL,70,20,8.6,5.0,1.7,25.0,11.2,37.6,3.086,8.214,31.8,1.686,5.3,84.6,0.786,0.929,0.7,4.3,1.4,0.6,0.8,1.4,2021-2022,RegularSeason,F,F,Orlando,Florida
226,Robert Covington,LAC,71,42,8.5,5.5,1.3,27.3,12.8,42.0,2.944,7.014,37.8,1.803,4.775,84.1,0.817,0.972,0.8,4.7,1.5,1.3,1.1,2.7,2021-2022,RegularSeason,F,F,LA,California
227,T.J. McConnell,IND,27,8,8.5,3.3,4.9,24.1,12.9,48.1,3.704,7.704,30.3,0.37,1.222,82.6,0.704,0.852,0.7,2.6,1.1,0.4,1.1,2.0,2021-2022,RegularSeason,G,G,Indiana,Indiana
228,Jaylen Nowell,MIN,62,1,8.5,2.0,2.1,15.7,8.8,47.5,3.161,6.661,39.4,1.016,2.581,78.3,1.161,1.484,0.4,1.6,0.4,0.2,0.6,1.2,2021-2022,RegularSeason,G,G,Minnesota,Minnesota
229,Mitchell Robinson,NYK,72,62,8.5,8.6,0.5,25.7,17.0,76.1,3.625,4.764,0.0,0.0,0.0,48.6,1.222,2.514,4.1,4.5,0.8,1.8,0.8,2.7,2021-2022,RegularSeason,C,F,New York,New York
230,Cam Thomas,BKN,67,2,8.5,2.4,1.2,17.6,7.3,43.3,3.254,7.507,27.0,0.701,2.597,82.9,1.299,1.567,0.2,2.2,0.5,0.1,0.8,1.0,2021-2022,RegularSeason,G,G,Brooklyn,New York
231,Deni Avdija,WAS,82,8,8.4,5.2,2.0,24.2,11.4,43.2,3.049,7.061,31.7,1.0,3.159,75.7,1.256,1.659,0.6,4.5,0.7,0.5,1.1,2.3,2021-2022,RegularSeason,F,F,Washington,D.C.
232,Isaiah Thomas,CHA,22,1,8.4,1.3,1.5,15.1,6.4,40.1,3.045,7.591,33.7,1.273,3.773,84.6,1.0,1.182,0.2,1.1,0.3,0.2,0.7,1.5,2021-2022,RegularSeason,G,G,Charlotte,North Carolina
233,Nicolas Batum,LAC,59,54,8.3,4.3,1.7,24.8,11.6,46.3,3.034,6.559,40.0,1.831,4.576,65.8,0.424,0.644,0.5,3.8,1.0,0.7,0.7,1.4,2021-2022,RegularSeason,G,F,LA,California
234,Isaiah Hartenstein,LAC,68,0,8.3,4.9,2.4,17.9,13.5,62.6,3.368,5.382,46.7,0.206,0.441,68.9,1.338,1.941,1.7,3.2,0.7,1.1,1.2,2.5,2021-2022,RegularSeason,C,F,LA,California
235,Isaiah Jackson,IND,36,15,8.3,4.1,0.3,15.0,10.4,56.3,3.222,5.722,31.3,0.139,0.444,68.2,1.667,2.444,1.7,2.5,0.7,1.4,1.1,2.6,2021-2022,RegularSeason,F,F,Indiana,Indiana
236,Naz Reid,MIN,77,6,8.3,3.9,0.9,15.8,9.9,48.9,3.026,6.182,34.3,0.74,2.156,76.5,1.481,1.935,1.3,2.6,0.5,0.9,1.1,2.2,2021-2022,RegularSeason,C,F,Minnesota,Minnesota
237,Landry Shamet,PHX,69,14,8.3,1.8,1.6,20.8,7.2,39.4,2.768,7.029,36.8,1.783,4.841,84.0,0.986,1.174,0.2,1.6,0.4,0.1,0.6,1.3,2021-2022,RegularSeason,G,G,Phoenix,Arizona
238,Lance Stephenson,IND,46,1,8.3,2.8,3.6,17.7,9.5,45.5,3.196,7.022,30.0,0.587,1.957,78.8,1.37,1.739,0.3,2.5,0.5,0.1,1.6,2.1,2021-2022,RegularSeason,F,F,Indiana,Indiana
239,Isaiah Stewart,DET,71,71,8.3,8.7,1.2,25.6,14.6,51.0,3.521,6.901,32.6,0.211,0.648,71.8,1.042,1.451,3.2,5.5,0.3,1.1,1.2,3.0,2021-2022,RegularSeason,F,C,Detroit,Michigan
240,Aaron Wiggins,OKC,50,35,8.3,3.6,1.4,24.2,8.9,46.3,3.12,6.74,30.4,0.84,2.76,72.9,1.24,1.7,1.0,2.5,0.6,0.2,1.1,1.9,2021-2022,RegularSeason,G,G,Oklahoma City,Oklahoma
241,Corey Kispert,WAS,77,36,8.2,2.7,1.1,23.4,8.4,45.5,3.039,6.675,35.0,1.455,4.156,87.1,0.701,0.805,0.7,2.0,0.5,0.3,0.6,1.2,2021-2022,RegularSeason,F,F,Washington,D.C.
242,Shake Milton,PHI,55,6,8.2,2.6,2.5,21.4,8.9,42.9,3.145,7.327,32.3,0.782,2.418,83.6,1.109,1.327,0.5,2.0,0.5,0.3,0.8,1.8,2021-2022,RegularSeason,G,F,Philadelphia,Pennsylvania
243,Onyeka Okongwu,ATL,48,6,8.2,5.9,1.1,20.7,14.1,69.0,3.25,4.708,0.0,0.0,0.0,72.7,1.667,2.292,2.4,3.5,0.6,1.3,0.9,3.1,2021-2022,RegularSeason,F,C,Atlanta,Georgia
244,Otto Porter Jr.,GSW,63,15,8.2,5.7,1.5,22.2,12.6,46.4,3.063,6.603,37.0,1.27,3.429,80.3,0.778,0.968,1.4,4.4,1.1,0.5,0.6,1.3,2021-2022,RegularSeason,F,F,Golden State,California
245,Daniel Theis,BOS,47,27,8.2,4.9,0.9,20.8,10.5,51.9,3.213,6.191,30.8,0.702,2.277,68.1,1.043,1.532,1.3,3.6,0.4,0.7,1.0,2.4,2021-2022,RegularSeason,F,C,Boston,Massachusetts
246,Hassan Whiteside,UTA,65,8,8.2,7.6,0.4,17.9,14.6,65.2,3.308,5.077,0.0,0.0,0.0,62.3,1.6,2.569,2.6,5.0,0.3,1.6,0.8,2.8,2021-2022,RegularSeason,C,C,Utah,Utah
247,Rudy Gay,UTA,55,1,8.1,4.4,1.0,18.9,9.1,41.4,2.855,6.891,34.5,1.273,3.691,78.5,1.127,1.436,1.0,3.4,0.5,0.3,0.9,1.7,2021-2022,RegularSeason,F,G,Utah,Utah
248,Damian Jones,SAC,56,15,8.1,4.4,1.2,18.2,11.7,65.8,3.125,4.75,34.5,0.179,0.518,71.8,1.679,2.339,1.3,3.1,0.5,0.8,1.1,2.3,2021-2022,RegularSeason,C,C,Sacramento,California
249,Ziaire Williams,MEM,62,31,8.1,2.1,1.0,21.7,7.4,45.0,3.081,6.839,31.4,1.226,3.903,78.2,0.694,0.887,0.4,1.7,0.6,0.2,0.7,1.8,2021-2022,RegularSeason,F,F,Memphis,Tennessee
250,Cory Joseph,DET,65,39,8.0,2.7,3.6,24.6,10.3,44.5,2.738,6.154,41.4,1.0,2.415,88.5,1.538,1.738,0.4,2.2,0.6,0.3,1.3,2.3,2021-2022,RegularSeason,G,G,Detroit,Michigan
251,Mike Muscala,OKC,43,0,8.0,3.0,0.5,13.8,8.9,45.6,2.628,5.767,42.9,1.628,3.791,84.2,1.116,1.326,0.5,2.5,0.4,0.6,0.3,1.3,2021-2022,RegularSeason,F,C,Oklahoma City,Oklahoma
252,Lindy Waters III,OKC,25,1,8.0,2.9,1.0,18.6,8.3,40.6,2.84,7.0,36.3,2.12,5.84,80.0,0.16,0.2,0.2,2.7,0.8,0.3,0.4,1.2,2021-2022,RegularSeason,F,F,Oklahoma City,Oklahoma
253,Josh Christopher,HOU,74,2,7.9,2.5,2.0,18.0,7.9,44.8,3.027,6.757,29.6,0.757,2.554,73.5,1.122,1.527,0.7,1.8,0.9,0.2,1.5,1.3,2021-2022,RegularSeason,G,G,Houston,Texas
254,Andre Drummond,BKN,73,36,7.9,9.3,1.8,19.7,15.9,57.0,3.384,5.932,0.0,0.0,0.041,52.4,1.178,2.247,3.1,6.2,1.1,0.9,1.6,2.6,2021-2022,RegularSeason,C,C,Brooklyn,New York
255,Jordan Nwora,MIL,62,13,7.9,3.6,1.0,19.1,7.6,40.3,3.0,7.452,34.8,1.274,3.661,83.7,0.581,0.694,0.6,3.0,0.4,0.3,0.9,1.3,2021-2022,RegularSeason,F,F,Milwaukee,Wisconsin
256,Zach Collins,SAS,28,4,7.8,5.5,2.2,17.9,11.8,49.0,2.714,5.536,34.1,0.5,1.464,80.0,1.857,2.321,1.6,3.8,0.5,0.8,1.6,2.4,2021-2022,RegularSeason,F,C,San Antonio,Texas
257,Grant Williams,BOS,77,21,7.8,3.6,1.0,24.4,9.8,47.5,2.662,5.61,41.1,1.377,3.351,90.5,1.117,1.234,0.8,2.7,0.5,0.7,0.8,2.4,2021-2022,RegularSeason,F,F,Boston,Massachusetts
258,Cody Martin,CHA,71,11,7.7,4.0,2.5,26.3,11.5,48.2,2.873,5.958,38.4,0.859,2.239,70.1,1.056,1.507,1.2,2.9,1.2,0.5,0.9,1.6,2021-2022,RegularSeason,F,F,Charlotte,North Carolina
259,Kyle Anderson,MEM,69,11,7.6,5.3,2.7,21.5,12.0,44.6,3.029,6.797,33.0,0.522,1.58,63.8,0.971,1.522,1.0,4.3,1.1,0.7,1.0,1.6,2021-2022,RegularSeason,F,G,Memphis,Tennessee
260,R.J. Hampton,ORL,64,14,7.6,3.0,2.5,21.9,7.6,38.3,2.734,7.141,35.0,1.0,2.859,64.1,1.172,1.828,0.4,2.7,0.7,0.2,1.4,1.6,2021-2022,RegularSeason,G,G,Orlando,Florida
261,Furkan Korkmaz,PHI,67,19,7.6,2.6,1.9,21.1,7.5,38.7,2.716,7.015,28.9,1.149,3.97,81.0,1.015,1.254,0.3,2.3,0.5,0.1,0.7,0.9,2021-2022,RegularSeason,G,F,Philadelphia,Pennsylvania
262,Markieff Morris,MIA,17,1,7.6,2.6,1.4,17.5,7.2,47.4,3.176,6.706,33.3,0.765,2.294,88.9,0.471,0.529,1.0,1.6,0.4,0.1,1.2,1.9,2021-2022,RegularSeason,F,F,Miami,Florida
263,Aleksej Pokusevski,OKC,61,12,7.6,5.2,2.1,20.2,10.0,40.8,3.049,7.475,28.9,0.934,3.23,70.0,0.574,0.82,1.2,4.0,0.6,0.6,1.5,1.4,2021-2022,RegularSeason,F,F,Oklahoma City,Oklahoma
264,P.J. Tucker,MIA,71,70,7.6,5.5,2.1,27.9,11.9,48.4,2.915,6.028,41.5,1.127,2.718,73.8,0.634,0.859,1.4,4.0,0.8,0.2,0.9,2.3,2021-2022,RegularSeason,F,F,Miami,Florida
265,Trendon Watford,POR,48,10,7.6,4.1,1.7,18.1,10.5,53.2,2.958,5.563,23.7,0.188,0.792,75.5,1.479,1.958,1.2,3.0,0.5,0.6,0.9,2.4,2021-2022,RegularSeason,F,F,Portland,Oregon
266,Goran Dragic,BKN,21,8,7.5,3.1,4.1,23.7,9.4,37.7,2.714,7.19,25.4,0.762,3.0,81.8,1.286,1.571,0.6,2.5,0.9,0.2,1.6,2.1,2021-2022,RegularSeason,G,G,Brooklyn,New York
267,Draymond Green,GSW,46,44,7.5,7.3,7.0,28.9,17.8,52.5,2.935,5.587,29.6,0.348,1.174,65.9,1.304,1.978,1.0,6.3,1.3,1.1,3.0,3.0,2021-2022,RegularSeason,F,F,Golden State,California
268,Raul Neto,WAS,70,19,7.5,1.9,3.1,19.6,8.5,46.3,2.914,6.3,29.2,0.5,1.714,76.9,1.186,1.543,0.2,1.7,0.8,0.0,1.1,1.5,2021-2022,RegularSeason,G,G,Washington,D.C.
269,Jeremiah Robinson-Earl,OKC,49,36,7.5,5.6,1.0,22.2,10.0,41.4,2.735,6.612,35.2,1.184,3.367,74.1,0.816,1.102,1.5,4.1,0.6,0.3,0.8,1.5,2021-2022,RegularSeason,F,F,Oklahoma City,Oklahoma
270,Thomas Bryant,WAS,27,9,7.4,4.0,0.9,16.3,9.8,52.0,2.852,5.481,28.6,0.444,1.556,87.5,1.296,1.481,1.0,3.0,0.2,0.8,0.7,1.6,2021-2022,RegularSeason,C,F,Washington,D.C.
271,Alex Caruso,CHI,41,18,7.4,3.6,4.0,28.0,11.6,39.8,2.488,6.244,33.3,1.024,3.073,79.5,1.415,1.78,0.8,2.8,1.7,0.4,1.4,2.6,2021-2022,RegularSeason,G,G,Chicago,Illinois
272,Jared Harper,NOP,5,0,7.4,0.4,2.8,8.6,8.8,53.8,2.8,5.2,41.7,1.0,2.4,100.0,0.8,0.8,0.4,0.0,0.8,0.2,0.4,1.0,2021-2022,RegularSeason,G,G,New Orleans,Louisiana
273,Damion Lee,GSW,63,5,7.4,3.2,1.0,20.0,8.2,44.1,2.683,6.079,33.7,1.0,2.968,88.0,1.048,1.19,0.4,2.8,0.6,0.1,0.6,1.5,2021-2022,RegularSeason,G,F,Golden State,California
274,Royce O'Neale,UTA,77,77,7.4,4.8,2.5,31.2,11.9,45.7,2.636,5.766,38.9,1.545,3.974,80.4,0.584,0.727,0.8,3.9,1.1,0.4,1.0,2.4,2021-2022,RegularSeason,F,F,Utah,Utah
275,Kenrich Williams,OKC,49,0,7.4,4.5,2.2,21.9,10.3,46.1,2.98,6.469,33.9,0.837,2.469,54.5,0.612,1.122,1.5,3.0,0.9,0.2,0.9,1.7,2021-2022,RegularSeason,G,F,Oklahoma City,Oklahoma
276,Jeremy Lamb,SAC,56,0,7.3,2.8,1.4,16.7,7.7,38.3,2.375,6.196,32.4,0.982,3.036,84.0,1.589,1.893,0.5,2.3,0.6,0.4,0.7,1.1,2021-2022,RegularSeason,G,F,Sacramento,California
277,Taurean Prince,MIN,69,8,7.3,2.5,1.0,17.1,7.7,45.4,2.565,5.652,37.6,1.246,3.319,75.6,0.899,1.188,0.4,2.1,0.7,0.3,0.8,1.7,2021-2022,RegularSeason,F,F,Minnesota,Minnesota
278,Austin Reaves,LAL,61,19,7.3,3.2,1.8,23.2,9.3,45.9,2.393,5.213,31.7,0.869,2.738,83.9,1.623,1.934,0.7,2.4,0.5,0.3,0.7,1.4,2021-2022,RegularSeason,G,G,Los Angeles,California
279,Javonte Green,CHI,65,45,7.2,4.2,0.9,23.4,10.9,54.2,2.708,5.0,35.6,0.554,1.554,83.3,1.231,1.477,1.4,2.8,1.0,0.5,0.5,2.0,2021-2022,RegularSeason,G,F,Chicago,Illinois
280,Joe Ingles,POR,45,15,7.2,2.9,3.5,24.9,9.4,40.4,2.556,6.333,34.7,1.733,5.0,77.3,0.378,0.489,0.3,2.6,0.5,0.1,1.0,1.8,2021-2022,RegularSeason,F,G,Portland,Oregon
281,Keon Johnson,POR,37,12,7.2,2.2,2.1,18.8,6.3,35.3,2.595,7.351,34.0,0.919,2.703,80.4,1.108,1.378,0.6,1.5,0.8,0.3,1.2,1.9,2021-2022,RegularSeason,G,G,Portland,Oregon
282,Braxton Key,DET,11,0,7.2,4.5,1.0,17.9,9.5,45.8,3.0,6.545,28.6,0.545,1.909,53.8,0.636,1.182,1.2,3.4,0.9,1.0,1.0,2.4,2021-2022,RegularSeason,F,F,Detroit,Michigan
283,Ty Jerome,OKC,48,4,7.1,1.6,2.3,16.7,6.5,37.8,2.583,6.833,29.0,1.125,3.875,80.9,0.792,0.979,0.4,1.2,0.6,0.1,0.8,1.5,2021-2022,RegularSeason,G,F,Oklahoma City,Oklahoma
284,Robin Lopez,ORL,36,9,7.1,3.5,1.5,17.0,8.3,55.3,3.056,5.528,33.3,0.056,0.167,59.3,0.889,1.5,1.9,1.6,0.1,0.5,1.2,1.9,2021-2022,RegularSeason,C,C,Orlando,Florida
285,Theo Maledon,OKC,51,7,7.1,2.6,2.2,17.8,7.1,37.5,2.333,6.216,29.3,0.863,2.941,79.0,1.549,1.961,0.4,2.2,0.6,0.2,1.3,1.3,2021-2022,RegularSeason,G,G,Oklahoma City,Oklahoma
286,Gary Payton II,GSW,71,16,7.1,3.5,0.9,17.6,10.4,61.6,2.986,4.845,35.8,0.606,1.69,60.3,0.493,0.817,1.0,2.5,1.4,0.3,0.6,1.8,2021-2022,RegularSeason,G,G,Golden State,California
287,Goga Bitadze,IND,50,16,7.0,3.5,1.1,14.6,8.9,52.0,2.62,5.04,28.8,0.46,1.6,68.1,1.28,1.88,1.6,2.0,0.4,0.8,0.9,2.1,2021-2022,RegularSeason,C,F,Indiana,Indiana
288,Maxi Kleber,DAL,59,21,7.0,5.9,1.2,24.6,10.8,39.8,2.39,6.0,32.5,1.407,4.322,70.8,0.78,1.102,1.2,4.7,0.5,1.0,0.8,2.3,2021-2022,RegularSeason,F,F,Dallas,Texas
289,Larry Nance Jr.,NOP,46,11,7.0,5.4,1.8,22.6,11.8,52.2,2.804,5.37,32.9,0.5,1.522,70.2,0.87,1.239,1.6,3.8,0.9,0.4,0.8,1.8,2021-2022,RegularSeason,F,C,New Orleans,Louisiana
290,Steven Adams,MEM,76,75,6.9,10.0,3.4,26.3,17.0,54.7,2.763,5.053,0.0,0.0,0.013,54.3,1.421,2.618,4.6,5.4,0.9,0.8,1.5,2.0,2021-2022,RegularSeason,C,C,Memphis,Tennessee
291,Killian Hayes,DET,66,40,6.9,3.2,4.2,25.0,9.7,38.3,2.667,6.955,26.3,0.667,2.53,77.0,0.864,1.121,0.5,2.6,1.2,0.5,1.7,2.8,2021-2022,RegularSeason,G,G,Detroit,Michigan
292,Jarred Vanderbilt,MIN,74,67,6.9,8.4,1.3,25.4,15.0,58.7,2.865,4.878,14.3,0.027,0.189,65.6,1.162,1.77,2.9,5.5,1.3,0.6,1.0,2.4,2021-2022,RegularSeason,F,F,Minnesota,Minnesota
293,Serge Ibaka,MIL,54,12,6.8,4.6,0.9,16.3,9.4,50.0,2.741,5.481,37.4,0.685,1.833,72.7,0.593,0.815,1.1,3.5,0.2,0.6,0.8,1.9,2021-2022,RegularSeason,F,F,Milwaukee,Wisconsin
294,Mason Jones,LAL,4,0,6.8,2.5,1.0,12.8,7.8,46.7,1.75,3.75,25.0,0.25,1.0,80.0,3.0,3.75,0.3,2.3,0.5,0.0,0.3,2.0,2021-2022,RegularSeason,G,G,Los Angeles,California
295,Brandon Boston Jr.,LAC,51,0,6.7,2.2,1.0,14.9,5.9,38.5,2.451,6.373,30.6,0.667,2.176,81.9,1.157,1.412,0.3,1.8,0.5,0.3,0.6,0.8,2021-2022,RegularSeason,G,G,LA,California
296,Wayne Ellington,LAL,43,9,6.7,1.8,0.7,18.8,6.1,41.4,2.279,5.512,38.9,1.907,4.907,81.8,0.209,0.256,0.2,1.6,0.5,0.1,0.4,1.0,2021-2022,RegularSeason,G,G,Los Angeles,California
297,Stanley Johnson,LAL,48,27,6.7,3.2,1.7,22.8,8.8,46.6,2.438,5.229,31.4,0.688,2.188,71.6,1.104,1.542,0.7,2.5,0.9,0.3,0.7,2.3,2021-2022,RegularSeason,F,G,Los Angeles,California
298,Torrey Craig,PHX,78,16,6.6,4.0,1.2,20.5,8.7,45.4,2.564,5.654,32.9,0.987,3.0,75.0,0.5,0.667,1.1,2.9,0.6,0.5,0.9,1.9,2021-2022,RegularSeason,F,F,Phoenix,Arizona
299,Zeke Nnaji,DEN,41,1,6.6,3.6,0.4,17.0,8.0,51.6,2.341,4.537,46.3,0.902,1.951,63.1,1.0,1.585,1.4,2.2,0.4,0.3,0.6,1.9,2021-2022,RegularSeason,F,C,Denver,Colorado
300,Mason Plumlee,CHA,73,73,6.5,7.7,3.1,24.6,14.5,64.1,2.808,4.384,0.0,0.0,0.027,39.2,0.918,2.342,2.4,5.3,0.8,0.7,1.4,3.1,2021-2022,RegularSeason,F,C,Charlotte,North Carolina
301,Avery Bradley,LAL,62,45,6.4,2.2,0.8,22.7,6.4,42.3,2.387,5.645,39.0,1.323,3.387,88.9,0.258,0.29,0.5,1.7,0.9,0.1,0.6,1.9,2021-2022,RegularSeason,G,G,Los Angeles,California
302,JaMychal Green,DEN,67,8,6.4,4.2,0.9,16.2,9.0,48.6,2.373,4.881,26.6,0.493,1.851,87.1,1.209,1.388,1.2,3.0,0.6,0.4,0.9,2.4,2021-2022,RegularSeason,F,C,Denver,Colorado
303,Blake Griffin,BKN,56,24,6.4,4.1,1.9,17.1,8.9,42.5,2.375,5.589,26.2,0.679,2.589,72.4,0.982,1.357,1.1,3.0,0.5,0.3,0.6,1.7,2021-2022,RegularSeason,F,F,Brooklyn,New York
304,Josh Jackson,SAC,51,3,6.4,2.8,1.1,16.3,6.3,40.0,2.353,5.882,25.4,0.647,2.549,71.4,1.078,1.51,0.4,2.4,0.5,0.4,0.9,1.7,2021-2022,RegularSeason,G,F,Sacramento,California
305,Isaiah Livers,DET,19,5,6.4,3.0,1.1,20.2,8.1,45.6,2.158,4.737,42.2,1.421,3.368,85.7,0.632,0.737,0.8,2.2,0.7,0.4,0.8,1.9,2021-2022,RegularSeason,F,F,Detroit,Michigan
306,Dewayne Dedmon,MIA,67,15,6.3,5.8,0.7,15.9,10.4,56.6,2.448,4.328,40.4,0.284,0.701,75.0,1.119,1.493,1.6,4.2,0.4,0.6,1.0,2.6,2021-2022,RegularSeason,C,C,Miami,Florida
307,Aaron Holiday,PHX,63,15,6.3,1.9,2.4,16.2,7.3,44.7,2.397,5.365,37.9,0.619,1.635,86.8,0.937,1.079,0.4,1.6,0.7,0.1,1.1,1.5,2021-2022,RegularSeason,G,G,Phoenix,Arizona
308,Ish Smith,WAS,65,1,6.3,2.2,3.8,17.3,8.2,43.0,2.846,6.615,37.3,0.385,1.031,62.5,0.231,0.369,0.4,1.8,0.7,0.4,1.2,1.2,2021-2022,RegularSeason,G,G,Washington,D.C.
309,Lou Williams,ATL,56,0,6.3,1.6,1.9,14.3,5.9,39.1,2.232,5.714,36.3,0.661,1.821,85.9,1.196,1.393,0.3,1.3,0.5,0.1,0.8,0.9,2021-2022,RegularSeason,G,G,Atlanta,Georgia
310,Chaundee Brown Jr.,ATL,5,2,6.2,3.2,0.8,20.8,5.8,31.3,2.0,6.4,33.3,1.2,3.6,83.3,1.0,1.2,0.2,3.0,0.4,0.0,0.2,1.4,2021-2022,RegularSeason,F,F,Atlanta,Georgia
311,George Hill,MIL,54,17,6.2,2.9,2.2,23.2,8.4,42.9,2.185,5.093,30.6,0.759,2.481,91.9,1.056,1.148,0.7,2.2,0.8,0.1,0.8,1.3,2021-2022,RegularSeason,G,G,Milwaukee,Wisconsin
312,Dwight Howard,LAL,60,27,6.2,5.9,0.6,16.2,10.9,61.2,2.233,3.65,53.3,0.133,0.25,65.8,1.6,2.433,2.0,4.0,0.6,0.6,0.8,1.9,2021-2022,RegularSeason,C,F,Los Angeles,California
313,Vit Krejci,OKC,30,8,6.2,3.4,1.9,23.0,8.0,40.7,2.267,5.567,32.7,1.067,3.267,86.4,0.633,0.733,0.6,2.8,0.6,0.3,1.0,2.2,2021-2022,RegularSeason,G,G,Oklahoma City,Oklahoma
314,Jalen McDaniels,CHA,55,2,6.2,3.1,1.1,16.3,7.8,48.4,2.236,4.618,38.0,0.745,1.964,73.6,0.964,1.309,0.7,2.4,0.5,0.4,0.7,1.7,2021-2022,RegularSeason,F,C,Charlotte,North Carolina
315,Payton Pritchard,BOS,71,2,6.2,1.9,2.0,14.1,6.9,42.9,2.254,5.254,41.2,1.423,3.451,100.0,0.296,0.296,0.5,1.4,0.4,0.1,0.6,0.9,2021-2022,RegularSeason,G,G,Boston,Massachusetts
316,Day'Ron Sharpe,BKN,32,8,6.2,5.0,0.5,12.2,9.1,57.7,2.688,4.656,28.6,0.063,0.219,58.5,0.75,1.281,2.5,2.5,0.3,0.5,0.9,1.9,2021-2022,RegularSeason,F,F,Brooklyn,New York
317,Thaddeus Young,TOR,52,1,6.2,4.0,2.0,16.3,9.6,51.8,2.712,5.231,35.4,0.327,0.923,46.9,0.442,0.942,1.5,2.5,1.0,0.3,1.0,1.6,2021-2022,RegularSeason,F,F,Toronto,Ontario
318,Jose Alvarado,NOP,54,1,6.1,1.9,2.8,15.4,8.1,44.6,2.426,5.444,29.1,0.593,2.037,67.9,0.667,0.981,0.5,1.4,1.3,0.1,0.7,1.4,2021-2022,RegularSeason,G,G,New Orleans,Louisiana
319,Nemanja Bjelica,GSW,71,0,6.1,4.1,2.2,16.1,9.3,46.8,2.254,4.817,36.2,0.761,2.099,72.8,0.831,1.141,0.9,3.3,0.6,0.4,1.2,1.8,2021-2022,RegularSeason,F,F,Golden State,California
320,Lamar Stevens,CLE,63,13,6.1,2.6,0.7,16.1,6.6,48.9,2.476,5.063,27.7,0.286,1.032,70.7,0.841,1.19,0.7,1.9,0.5,0.3,0.7,1.7,2021-2022,RegularSeason,F,F,Cleveland,Ohio
321,Quentin Grimes,NYK,46,6,6.0,2.0,1.0,17.1,6.1,40.4,2.065,5.109,38.1,1.565,4.109,68.4,0.283,0.413,0.5,1.5,0.7,0.2,0.6,1.6,2021-2022,RegularSeason,G,G,New York,New York
322,Tre Jones,SAS,69,11,6.0,2.2,3.4,16.6,8.9,49.0,2.406,4.913,19.6,0.145,0.739,78.0,1.029,1.319,0.4,1.8,0.6,0.1,0.7,1.1,2021-2022,RegularSeason,G,G,San Antonio,Texas
323,Alex Len,SAC,39,10,6.0,4.1,1.2,15.9,8.5,53.4,2.41,4.513,28.6,0.154,0.538,65.1,1.051,1.615,1.3,2.8,0.3,0.6,1.1,2.6,2021-2022,RegularSeason,C,C,Sacramento,California
324,Kevon Looney,GSW,82,80,6.0,7.3,2.0,21.1,13.2,57.1,2.537,4.439,0.0,0.0,0.012,60.0,0.915,1.524,2.5,4.7,0.6,0.6,0.8,2.6,2021-2022,RegularSeason,F,F,Golden State,California
325,Austin Rivers,DEN,67,18,6.0,1.7,1.3,22.1,5.9,41.7,2.179,5.224,34.2,1.179,3.448,72.7,0.478,0.657,0.3,1.4,0.8,0.1,0.8,1.8,2021-2022,RegularSeason,G,G,Denver,Colorado
326,Tristan Thompson,CHI,57,6,6.0,5.1,0.6,15.7,8.5,52.8,2.474,4.684,33.3,0.018,0.053,52.6,1.07,2.035,2.1,2.9,0.4,0.4,0.8,1.7,2021-2022,RegularSeason,C,F,Chicago,Illinois
327,Kessler Edwards,BKN,48,23,5.9,3.6,0.6,20.6,7.0,41.2,2.292,5.563,35.3,1.0,2.833,84.2,0.333,0.396,0.9,2.7,0.6,0.5,0.9,1.8,2021-2022,RegularSeason,F,F,Brooklyn,New York
328,Danny Green,PHI,62,28,5.9,2.5,1.0,21.8,7.1,39.4,2.032,5.161,38.0,1.661,4.371,78.6,0.177,0.226,0.5,2.0,1.0,0.6,0.7,1.7,2021-2022,RegularSeason,G,G,Philadelphia,Pennsylvania
