排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
110,Mikal Bridges,PHX,72,72,13.5,4.3,2.1,32.6,16.5,54.3,5.042,9.292,42.5,1.861,4.375,84.0,1.528,1.819,1.1,3.2,1.1,0.9,0.8,1.6,2020-2021,RegularSeason,F,F,Phoenix,Arizona
111,Montrezl Harrell,LAL,69,1,13.5,6.2,1.1,22.9,16.7,62.2,5.435,8.739,0.0,0.0,0.145,70.7,2.623,3.71,2.3,3.9,0.7,0.7,1.1,1.9,2020-2021,RegularSeason,F,C,Los Angeles,California
112,Kelly Olynyk,HOU,70,62,13.5,7.0,2.9,28.5,17.7,48.4,4.814,9.957,34.2,1.8,5.257,82.9,2.071,2.5,1.2,5.7,1.1,0.6,1.8,3.0,2020-2021,RegularSeason,F,C,Houston,Texas
113,Carmelo Anthony,POR,69,3,13.4,3.1,1.5,24.5,11.6,42.1,4.739,11.261,40.9,1.928,4.71,89.0,1.986,2.232,0.5,2.6,0.7,0.6,0.9,2.1,2020-2021,RegularSeason,F,F,Portland,Oregon
114,Goran Dragic,MIA,50,11,13.4,3.4,4.4,26.7,12.9,43.2,4.8,11.1,37.3,1.82,4.88,82.8,2.02,2.44,0.5,2.9,0.7,0.2,2.4,2.3,2020-2021,RegularSeason,G,G,Miami,Florida
115,Josh Jackson,DET,62,25,13.4,4.1,2.3,25.2,11.5,41.9,4.774,11.403,30.0,1.242,4.145,72.9,2.565,3.516,0.9,3.2,0.9,0.8,2.3,2.9,2020-2021,RegularSeason,G,F,Detroit,Michigan
116,Marcus Morris Sr.,LAC,57,29,13.4,4.1,1.0,26.4,12.7,47.3,4.842,10.246,47.3,2.456,5.193,82.0,1.281,1.561,0.6,3.5,0.6,0.3,1.0,2.1,2020-2021,RegularSeason,F,F,LA,California
117,Danilo Gallinari,ATL,51,4,13.3,4.1,1.5,24.0,13.3,43.4,4.039,9.314,40.6,2.02,4.98,92.5,3.157,3.412,0.3,3.8,0.6,0.2,0.8,2.1,2020-2021,RegularSeason,F,F,Atlanta,Georgia
118,Duncan Robinson,MIA,72,72,13.1,3.5,1.8,31.4,12.3,43.9,4.375,9.958,40.8,3.472,8.514,82.7,0.861,1.042,0.1,3.4,0.6,0.3,1.1,2.5,2020-2021,RegularSeason,F,F,Miami,Florida
119,Marcus Smart,BOS,48,45,13.1,3.5,5.7,32.9,15.1,39.8,4.229,10.625,33.0,1.938,5.875,79.0,2.667,3.375,0.8,2.7,1.5,0.5,2.0,2.6,2020-2021,RegularSeason,G,G,Boston,Massachusetts
120,Tyrese Haliburton,SAC,58,20,13.0,3.0,5.3,30.1,15.7,47.2,5.034,10.672,40.9,2.086,5.103,85.7,0.828,0.966,0.7,2.3,1.3,0.5,1.6,1.4,2020-2021,RegularSeason,G,G,Sacramento,California
121,Shake Milton,PHI,63,4,13.0,2.3,3.1,23.2,11.3,45.0,4.762,10.587,35.0,1.127,3.222,83.0,2.317,2.794,0.5,1.8,0.6,0.3,1.6,2.1,2020-2021,RegularSeason,G,F,Philadelphia,Pennsylvania
122,Cole Anthony,ORL,47,34,12.9,4.7,4.1,27.1,12.9,39.7,4.66,11.745,33.7,1.234,3.66,83.2,2.319,2.787,0.8,3.9,0.6,0.4,2.3,2.1,2020-2021,RegularSeason,G,G,Orlando,Florida
123,Markelle Fultz,ORL,8,8,12.9,3.1,5.4,26.9,12.3,39.4,5.125,13.0,25.0,0.5,2.0,89.5,2.125,2.375,0.6,2.5,1.0,0.3,2.3,2.2,2020-2021,RegularSeason,G,G,Orlando,Florida
124,Kyle Kuzma,LAL,68,32,12.9,6.1,1.9,28.7,13.7,44.3,4.926,11.132,36.1,2.015,5.588,69.1,0.985,1.426,1.6,4.5,0.5,0.6,1.7,1.8,2020-2021,RegularSeason,F,F,Los Angeles,California
125,P.J. Washington,CHA,64,61,12.9,6.5,2.5,30.5,15.7,44.0,4.719,10.719,38.6,1.75,4.531,74.5,1.688,2.266,1.5,5.1,1.1,1.2,2.0,2.7,2020-2021,RegularSeason,F,F,Charlotte,North Carolina
126,Jarrett Allen,CLE,63,45,12.8,10.0,1.7,29.6,20.6,61.8,4.73,7.651,31.6,0.095,0.302,70.3,3.238,4.603,3.1,6.9,0.5,1.4,1.6,1.5,2020-2021,RegularSeason,C,C,Cleveland,Ohio
127,Keldon Johnson,SAS,69,67,12.8,6.0,1.8,28.5,14.2,47.9,4.899,10.217,33.1,0.87,2.623,74.0,2.101,2.841,1.3,4.6,0.6,0.3,1.1,2.1,2020-2021,RegularSeason,F,G,San Antonio,Texas
128,Will Barton,DEN,56,52,12.7,4.0,3.2,31.0,12.9,42.6,4.625,10.857,38.1,1.75,4.589,78.5,1.696,2.161,0.7,3.3,0.9,0.4,1.7,1.7,2020-2021,RegularSeason,G,G,Denver,Colorado
129,Miles Bridges,CHA,66,19,12.7,6.0,2.2,29.3,15.9,50.3,4.742,9.424,40.0,1.758,4.394,86.7,1.485,1.712,1.2,4.8,0.7,0.8,1.6,2.2,2020-2021,RegularSeason,F,F,Charlotte,North Carolina
130,Alec Burks,NYK,49,5,12.7,4.6,2.2,25.6,13.2,42.0,4.286,10.204,41.5,2.082,5.02,85.6,2.061,2.408,0.4,4.2,0.6,0.3,1.0,2.1,2020-2021,RegularSeason,G,G,New York,New York
131,Jalen Brunson,DAL,68,12,12.6,3.4,3.5,25.0,14.0,52.3,4.824,9.221,40.5,1.191,2.941,79.5,1.765,2.221,0.4,3.0,0.5,0.0,1.2,1.6,2020-2021,RegularSeason,G,G,Dallas,Texas
132,Myles Turner,IND,47,47,12.6,6.5,1.0,31.0,17.5,47.7,4.383,9.191,33.5,1.468,4.383,78.2,2.362,3.021,1.3,5.2,0.9,3.4,1.4,3.5,2020-2021,RegularSeason,C,F,Indiana,Indiana
133,Seth Curry,PHI,57,57,12.5,2.4,2.7,28.7,12.1,46.7,4.526,9.684,45.0,2.211,4.912,89.6,1.211,1.351,0.2,2.2,0.8,0.1,1.1,1.7,2020-2021,RegularSeason,G,G,Philadelphia,Pennsylvania
134,Kyle Anderson,MEM,69,69,12.4,5.7,3.6,27.3,16.9,46.8,4.464,9.536,36.0,1.362,3.783,78.3,2.087,2.667,0.8,5.0,1.2,0.8,1.2,1.7,2020-2021,RegularSeason,F,G,Memphis,Tennessee
135,Aaron Gordon,DEN,50,50,12.4,5.7,3.2,27.7,14.3,46.3,4.62,9.98,33.5,1.18,3.52,65.1,1.94,2.98,1.5,4.1,0.7,0.7,1.9,1.8,2020-2021,RegularSeason,F,F,Denver,Colorado
136,Brook Lopez,MIL,70,70,12.3,5.0,0.7,27.2,14.2,50.3,4.6,9.143,33.8,1.357,4.014,84.5,1.714,2.029,1.5,3.5,0.6,1.5,0.9,2.1,2020-2021,RegularSeason,C,C,Milwaukee,Wisconsin
137,Saddiq Bey,DET,70,53,12.2,4.5,1.4,27.3,12.0,40.4,3.986,9.871,38.0,2.5,6.571,84.4,1.771,2.1,0.6,3.9,0.7,0.2,0.9,1.6,2020-2021,RegularSeason,F,F,Detroit,Michigan
138,Eric Bledsoe,NOP,71,70,12.2,3.4,3.8,29.7,12.1,42.1,4.324,10.282,34.1,1.704,5.0,68.7,1.887,2.746,0.4,3.0,0.8,0.3,1.6,1.6,2020-2021,RegularSeason,G,G,New Orleans,Louisiana
139,Kevin Love,CLE,25,25,12.2,7.4,2.5,24.9,15.0,40.9,4.12,10.08,36.5,2.28,6.24,82.4,1.68,2.04,0.7,6.8,0.6,0.1,1.5,1.0,2020-2021,RegularSeason,F,C,Cleveland,Ohio
140,Joe Ingles,UTA,67,30,12.1,3.6,4.7,27.9,15.1,48.9,4.104,8.388,45.1,2.731,6.06,84.4,1.134,1.343,0.4,3.2,0.7,0.2,1.7,1.8,2020-2021,RegularSeason,F,G,Utah,Utah
141,Josh Richardson,DAL,59,56,12.1,3.3,2.6,30.3,12.0,42.7,4.475,10.475,33.0,1.492,4.525,91.7,1.678,1.831,0.9,2.4,1.0,0.4,1.3,2.2,2020-2021,RegularSeason,G,G,Dallas,Texas
142,Thaddeus Young,CHI,68,23,12.1,6.2,4.3,24.3,17.4,55.9,5.441,9.735,26.7,0.176,0.662,62.8,1.044,1.662,2.5,3.8,1.1,0.6,2.0,2.2,2020-2021,RegularSeason,F,F,Chicago,Illinois
143,Jordan Poole,GSW,51,7,12.0,1.8,1.9,19.4,9.9,43.2,4.02,9.294,35.1,1.902,5.412,88.2,2.059,2.333,0.3,1.5,0.5,0.2,1.0,1.7,2020-2021,RegularSeason,G,G,Golden State,California
144,Kevin Huerter,ATL,69,49,11.9,3.3,3.5,30.8,12.8,43.2,4.58,10.594,36.3,2.029,5.594,78.1,0.725,0.928,0.6,2.8,1.2,0.3,1.1,2.4,2020-2021,RegularSeason,G,F,Atlanta,Georgia
145,Malik Monk,CHA,42,0,11.7,2.4,2.1,20.9,9.7,43.4,4.119,9.5,40.1,2.024,5.048,81.9,1.405,1.714,0.3,2.1,0.5,0.1,1.3,1.1,2020-2021,RegularSeason,G,G,Charlotte,North Carolina
146,Hamidou Diallo,DET,52,9,11.6,5.2,1.9,23.6,12.5,47.7,4.308,9.038,34.1,0.538,1.577,64.0,2.462,3.846,1.1,4.1,0.8,0.5,1.5,2.6,2020-2021,RegularSeason,G,G,Detroit,Michigan
147,Davis Bertans,WAS,57,7,11.5,2.9,0.9,25.7,10.3,40.4,3.386,8.386,39.5,2.965,7.509,87.0,1.754,2.018,0.3,2.6,0.6,0.2,0.6,2.4,2020-2021,RegularSeason,F,F,Washington,D.C.
148,Jusuf Nurkic,POR,37,37,11.5,9.0,3.4,23.8,18.4,51.4,4.622,9.0,40.0,0.324,0.811,61.9,1.892,3.054,2.3,6.6,1.0,1.1,2.0,2.8,2020-2021,RegularSeason,C,C,Portland,Oregon
149,James Wiseman,GSW,39,27,11.5,5.8,0.7,21.4,12.3,51.9,4.897,9.436,31.6,0.308,0.974,62.8,1.385,2.205,1.4,4.4,0.3,0.9,1.5,3.1,2020-2021,RegularSeason,C,C,Golden State,California
150,Rudy Gay,SAS,63,1,11.4,4.8,1.4,21.6,11.8,42.0,4.19,9.968,38.1,1.683,4.413,80.4,1.302,1.619,0.7,4.1,0.7,0.6,1.0,1.8,2020-2021,RegularSeason,F,G,San Antonio,Texas
151,Bobby Portis,MIL,66,7,11.4,7.1,1.1,20.8,15.3,52.3,4.742,9.061,47.1,1.121,2.379,74.0,0.818,1.106,1.9,5.2,0.8,0.4,0.8,1.7,2020-2021,RegularSeason,F,F,Milwaukee,Wisconsin
152,Immanuel Quickley,NYK,64,3,11.4,2.1,2.0,19.4,9.5,39.5,3.578,9.063,38.9,1.844,4.734,89.1,2.422,2.719,0.4,1.8,0.5,0.2,0.9,1.8,2020-2021,RegularSeason,G,G,New York,New York
153,Jae'Sean Tate,HOU,70,58,11.3,5.3,2.5,29.2,14.5,50.6,4.514,8.929,30.8,0.857,2.786,69.4,1.457,2.1,1.9,3.5,1.2,0.5,1.4,3.2,2020-2021,RegularSeason,F,F,Houston,Texas
154,Lou Williams,ATL,66,4,11.3,2.1,3.4,21.6,9.9,41.0,4.015,9.788,39.9,1.045,2.621,86.7,2.273,2.621,0.3,1.8,0.7,0.1,1.6,0.9,2020-2021,RegularSeason,G,G,Atlanta,Georgia
155,Armoni Brooks,HOU,20,5,11.2,3.4,1.5,26.0,9.9,40.6,3.9,9.6,38.2,3.0,7.85,58.3,0.35,0.6,0.5,2.9,0.6,0.3,1.1,1.7,2020-2021,RegularSeason,G,G,Houston,Texas
156,Wendell Carter Jr.,ORL,54,44,11.2,8.2,1.9,25.5,16.2,50.3,4.259,8.463,29.4,0.278,0.944,73.2,2.426,3.315,2.4,5.8,0.6,0.8,1.4,2.7,2020-2021,RegularSeason,C,F,Orlando,Florida
157,Enes Freedom,POR,72,35,11.2,11.0,1.2,24.4,19.8,60.4,4.708,7.792,25.0,0.014,0.056,77.4,1.764,2.278,3.9,7.1,0.5,0.7,1.1,2.3,2020-2021,RegularSeason,C,C,Portland,Oregon
158,Cam Reddish,ATL,26,21,11.2,4.0,1.3,28.8,9.9,36.5,3.692,10.115,26.2,1.269,4.846,81.7,2.577,3.154,0.8,3.2,1.3,0.3,1.3,2.6,2020-2021,RegularSeason,F,G,Atlanta,Georgia
159,Naz Reid,MIN,70,15,11.2,4.6,1.0,19.2,12.7,52.3,4.343,8.3,35.1,0.871,2.486,69.3,1.643,2.371,1.2,3.4,0.5,1.1,1.0,2.6,2020-2021,RegularSeason,C,F,Minnesota,Minnesota
160,Lonnie Walker IV,SAS,60,38,11.2,2.6,1.7,25.4,9.0,42.0,4.267,10.15,35.5,1.667,4.7,81.4,0.95,1.167,0.2,2.4,0.5,0.3,1.1,1.7,2020-2021,RegularSeason,G,F,San Antonio,Texas
161,Serge Ibaka,LAC,41,39,11.1,6.7,1.8,23.3,15.3,51.0,4.537,8.902,33.9,0.951,2.805,81.1,1.049,1.293,1.8,4.9,0.2,1.1,1.1,1.9,2020-2021,RegularSeason,F,F,LA,California
162,Nickeil Alexander-Walker,NOP,46,13,11.0,3.1,2.2,21.9,10.2,41.9,4.174,9.957,34.7,1.652,4.761,72.7,1.043,1.435,0.3,2.8,1.0,0.5,1.5,1.9,2020-2021,RegularSeason,G,G,New Orleans,Louisiana
163,Jeff Green,BKN,68,38,11.0,3.9,1.6,27.0,12.1,49.2,3.838,7.794,41.2,1.515,3.676,77.6,1.838,2.368,0.5,3.4,0.5,0.4,0.8,1.8,2020-2021,RegularSeason,F,F,Brooklyn,New York
164,Blake Griffin,BKN,46,30,11.0,4.9,3.0,25.8,12.8,42.3,3.783,8.935,34.1,1.522,4.457,74.4,1.891,2.543,0.8,4.1,0.7,0.3,1.3,2.4,2020-2021,RegularSeason,F,F,Brooklyn,New York
165,Dwayne Bacon,ORL,72,50,10.9,3.1,1.3,25.7,8.9,40.2,4.056,10.083,28.5,0.819,2.875,82.4,2.014,2.444,0.4,2.7,0.6,0.1,0.6,1.4,2020-2021,RegularSeason,G,F,Orlando,Florida
166,Oshae Brissett,IND,21,16,10.9,5.5,0.9,24.7,14.2,48.3,3.476,7.19,42.3,1.571,3.714,76.9,2.381,3.095,1.4,4.1,0.9,1.0,0.5,1.5,2020-2021,RegularSeason,F,G,Indiana,Indiana
167,Reggie Bullock,NYK,65,64,10.9,3.4,1.5,30.0,11.2,44.2,3.815,8.631,41.0,2.508,6.123,90.9,0.769,0.846,0.2,3.2,0.8,0.2,0.7,2.2,2020-2021,RegularSeason,G,F,New York,New York
168,Patty Mills,SAS,68,1,10.8,1.7,2.4,24.8,9.2,41.2,3.706,8.985,37.5,2.368,6.309,91.0,1.044,1.147,0.3,1.4,0.6,0.0,1.0,1.2,2020-2021,RegularSeason,G,G,San Antonio,Texas
169,Reggie Jackson,LAC,67,43,10.7,2.9,3.1,23.0,11.2,45.0,3.925,8.731,43.3,1.821,4.209,81.7,1.0,1.224,0.4,2.5,0.6,0.1,1.1,1.9,2020-2021,RegularSeason,G,G,LA,California
170,Ty Jerome,OKC,33,1,10.7,2.8,3.6,23.9,11.4,44.6,3.879,8.697,42.3,2.152,5.091,76.5,0.788,1.03,0.3,2.5,0.6,0.2,1.4,1.8,2020-2021,RegularSeason,G,F,Oklahoma City,Oklahoma
171,Grayson Allen,MEM,50,38,10.6,3.2,2.2,25.2,11.1,41.8,3.46,8.28,39.1,2.14,5.48,86.8,1.58,1.82,0.4,2.8,0.9,0.2,1.0,1.4,2020-2021,RegularSeason,G,G,Memphis,Tennessee
172,Justin Holiday,IND,72,52,10.5,3.6,1.7,30.3,11.2,41.3,3.583,8.681,38.2,2.403,6.292,78.8,0.931,1.181,0.4,3.1,1.0,0.6,0.8,1.9,2020-2021,RegularSeason,F,G,Indiana,Indiana
173,Donte DiVincenzo,MIL,66,66,10.4,5.8,3.1,27.5,13.6,42.0,3.833,9.136,37.9,1.985,5.242,71.8,0.773,1.076,1.2,4.5,1.1,0.2,1.4,1.7,2020-2021,RegularSeason,G,G,Milwaukee,Wisconsin
174,Cedi Osman,CLE,59,26,10.4,3.4,2.9,25.6,9.9,37.4,3.712,9.932,30.6,1.678,5.492,80.0,1.288,1.61,0.6,2.8,0.9,0.2,1.4,2.0,2020-2021,RegularSeason,F,F,Cleveland,Ohio
175,Mason Plumlee,DET,56,56,10.4,9.3,3.6,26.8,19.4,61.4,4.179,6.804,0.0,0.0,0.125,66.9,2.018,3.018,2.6,6.7,0.8,0.9,1.9,3.3,2020-2021,RegularSeason,F,C,Detroit,Michigan
176,Brandon Clarke,MEM,59,16,10.3,5.6,1.6,24.0,14.2,51.7,4.339,8.39,26.0,0.339,1.305,69.0,1.322,1.915,1.6,3.9,1.0,0.9,0.6,1.4,2020-2021,RegularSeason,F,F,Memphis,Tennessee
177,Monte Morris,DEN,47,13,10.2,2.0,3.2,25.4,11.1,48.1,3.957,8.234,38.1,1.085,2.851,79.5,1.234,1.553,0.2,1.8,0.7,0.3,0.7,1.0,2020-2021,RegularSeason,G,G,Denver,Colorado
178,Delon Wright,SAC,63,39,10.2,4.3,4.4,27.7,14.9,46.3,3.81,8.222,37.2,1.016,2.73,80.2,1.603,2.0,1.0,3.2,1.6,0.5,1.3,1.2,2020-2021,RegularSeason,G,G,Sacramento,California
179,Jae Crowder,PHX,60,42,10.1,4.7,2.1,27.5,12.0,40.4,3.317,8.2,38.9,2.467,6.333,76.0,0.95,1.25,0.5,4.2,0.8,0.5,0.9,2.1,2020-2021,RegularSeason,F,F,Phoenix,Arizona
180,Jeremy Lamb,IND,36,8,10.1,3.6,1.5,21.3,11.7,43.5,3.333,7.667,40.6,1.444,3.556,94.7,1.972,2.083,0.7,2.9,0.9,0.6,0.6,2.0,2020-2021,RegularSeason,G,F,Indiana,Indiana
181,Theo Maledon,OKC,65,49,10.1,3.2,3.5,27.4,9.2,36.8,3.477,9.446,33.5,1.615,4.815,74.8,1.554,2.077,0.4,2.9,0.9,0.2,2.2,1.9,2020-2021,RegularSeason,G,G,Oklahoma City,Oklahoma
182,Elfrid Payton,NYK,63,63,10.1,3.4,3.2,23.6,9.9,43.2,4.27,9.873,28.6,0.444,1.556,68.2,1.159,1.698,1.0,2.4,0.7,0.1,1.6,1.8,2020-2021,RegularSeason,G,G,New York,New York
183,Bryn Forbes,MIL,70,10,10.0,1.6,0.6,19.3,7.8,47.3,3.571,7.557,45.2,2.2,4.871,77.0,0.671,0.871,0.2,1.4,0.3,0.0,0.6,1.1,2020-2021,RegularSeason,G,G,Milwaukee,Wisconsin
184,Gary Harris,ORL,39,38,9.9,2.0,2.0,27.7,8.4,40.0,3.538,8.846,34.0,1.231,3.615,82.1,1.641,2.0,0.5,1.5,0.7,0.3,0.9,1.8,2020-2021,RegularSeason,G,G,Orlando,Florida
185,Dorian Finney-Smith,DAL,60,60,9.8,5.4,1.7,32.0,13.2,47.2,3.667,7.767,39.4,1.983,5.033,75.6,0.517,0.683,1.6,3.8,0.9,0.4,0.8,2.3,2020-2021,RegularSeason,F,F,Dallas,Texas
186,Frank Jackson,DET,40,6,9.8,2.2,0.9,18.5,8.0,45.7,3.35,7.325,40.7,1.525,3.75,81.3,1.525,1.875,0.4,1.8,0.4,0.0,0.9,1.3,2020-2021,RegularSeason,G,G,Detroit,Michigan
187,Kentavious Caldwell-Pope,LAL,67,67,9.7,2.7,1.9,28.4,10.1,43.1,3.254,7.552,41.0,1.791,4.373,86.6,1.448,1.672,0.4,2.3,0.9,0.4,1.0,1.7,2020-2021,RegularSeason,G,G,Los Angeles,California
188,Mike Muscala,OKC,35,0,9.7,3.8,0.8,18.4,9.9,44.6,3.4,7.629,37.0,1.943,5.257,91.7,0.943,1.029,0.5,3.2,0.2,0.3,0.6,1.5,2020-2021,RegularSeason,F,C,Oklahoma City,Oklahoma
189,Otto Porter Jr.,ORL,28,6,9.7,5.4,2.0,21.7,12.1,43.2,3.5,8.107,37.5,1.393,3.714,85.7,1.286,1.5,1.0,4.4,0.6,0.1,0.9,1.5,2020-2021,RegularSeason,F,F,Orlando,Florida
190,Wayne Ellington,DET,46,31,9.6,1.8,1.5,22.0,8.5,44.1,3.239,7.348,42.2,2.522,5.978,80.0,0.609,0.761,0.3,1.6,0.4,0.2,0.7,1.3,2020-2021,RegularSeason,G,G,Detroit,Michigan
191,Cameron Johnson,PHX,60,11,9.6,3.3,1.4,24.0,9.7,42.0,3.383,8.05,34.9,1.95,5.583,84.7,0.833,0.983,0.6,2.8,0.6,0.3,0.7,1.4,2020-2021,RegularSeason,F,F,Phoenix,Arizona
192,Isaac Okoro,CLE,67,67,9.6,3.1,1.9,32.4,9.1,42.0,3.507,8.343,29.0,0.925,3.194,72.6,1.701,2.343,1.0,2.1,0.9,0.4,1.3,2.8,2020-2021,RegularSeason,F,G,Cleveland,Ohio
193,Daniel Theis,CHI,65,51,9.6,5.5,1.7,24.6,13.4,54.1,3.877,7.169,32.2,0.754,2.338,67.3,1.138,1.692,1.4,4.0,0.6,0.9,1.0,2.6,2020-2021,RegularSeason,F,C,Chicago,Illinois
194,Danny Green,PHI,69,69,9.5,3.8,1.7,28.0,11.4,41.2,3.246,7.884,40.5,2.536,6.261,77.5,0.449,0.58,0.8,3.0,1.3,0.8,1.0,1.8,2020-2021,RegularSeason,G,G,Philadelphia,Pennsylvania
195,Eric Paschall,GSW,40,2,9.5,3.2,1.3,17.4,9.0,49.7,3.7,7.45,33.3,0.45,1.35,71.3,1.675,2.35,0.7,2.5,0.3,0.2,1.1,1.7,2020-2021,RegularSeason,F,F,Golden State,California
196,Taurean Prince,CLE,41,10,9.5,3.5,1.9,22.1,9.9,40.1,3.195,7.976,40.0,1.512,3.78,85.5,1.585,1.854,0.5,3.0,0.7,0.6,1.1,1.8,2020-2021,RegularSeason,F,F,Cleveland,Ohio
197,Trevor Ariza,MIA,30,27,9.4,4.8,1.8,28.0,11.9,41.1,3.3,8.033,35.0,1.667,4.767,77.3,1.133,1.467,0.9,3.9,1.0,0.6,0.7,1.8,2020-2021,RegularSeason,F,F,Miami,Florida
198,Cody Zeller,CHA,48,21,9.4,6.8,1.8,20.9,14.2,55.9,3.771,6.75,14.3,0.083,0.583,71.4,1.771,2.479,2.5,4.4,0.6,0.4,1.1,2.5,2020-2021,RegularSeason,F,C,Charlotte,North Carolina
199,Kenyon Martin Jr.,HOU,45,8,9.3,5.4,1.1,23.7,12.5,50.9,3.6,7.067,36.5,0.778,2.133,71.4,1.333,1.867,1.6,3.8,0.7,0.9,0.8,2.0,2020-2021,RegularSeason,F,F,Houston,Texas
200,Larry Nance Jr.,CLE,35,27,9.3,6.7,3.1,31.2,15.1,47.1,3.657,7.771,36.0,1.171,3.257,61.2,0.857,1.4,1.5,5.2,1.7,0.5,1.6,2.1,2020-2021,RegularSeason,F,C,Cleveland,Ohio
201,Landry Shamet,BKN,61,12,9.3,1.8,1.6,23.0,8.0,40.8,3.049,7.475,38.7,2.115,5.459,84.6,1.082,1.279,0.2,1.7,0.5,0.2,0.8,1.5,2020-2021,RegularSeason,G,G,Brooklyn,New York
202,Desmond Bane,MEM,68,17,9.2,3.1,1.7,22.3,10.0,46.9,3.441,7.338,43.2,1.721,3.985,81.6,0.588,0.721,0.5,2.6,0.6,0.2,0.9,1.8,2020-2021,RegularSeason,G,G,Memphis,Tennessee
203,Josh Hart,NOP,47,4,9.2,8.0,2.3,28.7,15.1,43.9,3.213,7.319,32.6,1.34,4.106,77.5,1.468,1.894,1.1,6.9,0.8,0.3,1.0,2.4,2020-2021,RegularSeason,G,G,New Orleans,Louisiana
204,David Nwaba,HOU,30,9,9.2,3.9,1.0,22.6,10.9,48.6,3.533,7.267,27.0,0.567,2.1,69.1,1.567,2.267,1.3,2.6,1.0,0.7,0.6,2.0,2020-2021,RegularSeason,G,F,Houston,Texas
205,Patrick Williams,CHI,71,71,9.2,4.6,1.4,27.9,11.1,48.3,3.592,7.437,39.1,0.761,1.944,72.8,1.282,1.761,0.9,3.7,0.9,0.6,1.4,1.8,2020-2021,RegularSeason,F,F,Chicago,Illinois
206,Furkan Korkmaz,PHI,55,11,9.1,2.1,1.5,19.3,7.9,40.1,3.091,7.709,37.5,1.836,4.891,73.2,1.091,1.491,0.3,1.7,0.9,0.2,0.8,1.2,2020-2021,RegularSeason,G,F,Philadelphia,Pennsylvania
207,De'Anthony Melton,MEM,52,1,9.1,3.1,2.5,20.1,10.8,43.8,3.308,7.558,41.2,1.673,4.058,80.4,0.788,0.981,0.6,2.5,1.2,0.6,1.3,1.6,2020-2021,RegularSeason,G,G,Memphis,Tennessee
208,Talen Horton-Tucker,LAL,65,4,9.0,2.6,2.8,20.1,9.5,45.8,3.446,7.523,28.2,0.569,2.015,77.5,1.538,1.985,0.4,2.2,1.0,0.3,1.6,2.0,2020-2021,RegularSeason,G,G,Los Angeles,California
209,Robin Lopez,WAS,71,9,9.0,3.8,0.8,19.1,10.7,63.3,3.789,5.986,27.8,0.07,0.254,72.3,1.394,1.93,2.0,1.8,0.2,0.6,1.1,1.5,2020-2021,RegularSeason,C,C,Washington,D.C.
210,Paul Millsap,DEN,56,36,9.0,4.7,1.8,20.8,11.8,47.6,3.411,7.161,34.3,0.875,2.554,72.4,1.268,1.75,1.4,3.3,0.9,0.6,0.9,2.0,2020-2021,RegularSeason,F,F,Denver,Colorado
211,Jaylen Nowell,MIN,42,0,9.0,2.3,1.5,18.1,8.1,42.4,3.381,7.976,33.3,1.19,3.571,81.8,1.071,1.31,0.5,1.8,0.5,0.3,0.7,1.7,2020-2021,RegularSeason,G,G,Minnesota,Minnesota
212,Ivica Zubac,LAC,72,33,9.0,7.2,1.3,22.3,15.2,65.2,3.569,5.472,25.0,0.014,0.056,78.9,1.875,2.375,2.6,4.6,0.3,0.9,1.1,2.6,2020-2021,RegularSeason,C,C,LA,California
213,DeMarcus Cousins,LAC,41,11,8.9,6.4,1.9,17.4,12.2,42.6,3.171,7.439,34.8,1.146,3.293,72.8,1.439,1.976,1.3,5.1,0.8,0.6,1.6,2.6,2020-2021,RegularSeason,C,C,LA,California
214,Bruce Brown,BKN,65,37,8.8,5.4,1.6,22.3,12.9,55.6,3.615,6.508,28.8,0.262,0.908,73.5,1.323,1.8,1.7,3.7,0.9,0.4,0.8,2.2,2020-2021,RegularSeason,G,F,Brooklyn,New York
215,Michael Carter-Williams,ORL,31,25,8.8,4.5,4.2,25.8,10.3,38.9,3.387,8.71,24.6,0.484,1.968,61.3,1.581,2.581,1.3,3.2,0.8,0.5,2.2,2.6,2020-2021,RegularSeason,G,G,Orlando,Florida
216,Danuel House Jr.,HOU,36,23,8.8,3.7,1.9,25.9,9.2,40.4,3.056,7.556,34.6,1.5,4.333,65.1,1.139,1.75,0.5,3.2,0.6,0.4,1.0,1.9,2020-2021,RegularSeason,F,G,Houston,Texas
217,Jay Scrubb,LAC,4,1,8.8,3.5,0.3,21.0,6.3,38.9,3.5,9.0,22.2,0.5,2.25,100.0,1.25,1.25,0.5,3.0,1.0,0.0,1.8,1.2,2020-2021,RegularSeason,G,G,LA,California
218,Terence Davis,SAC,61,4,8.7,2.5,1.4,17.6,8.1,42.8,3.197,7.475,36.7,1.607,4.377,81.8,0.738,0.902,0.3,2.2,0.7,0.2,1.0,1.6,2020-2021,RegularSeason,G,G,Sacramento,California
219,George Hill,PHI,30,17,8.7,2.0,2.4,22.4,9.3,48.2,3.167,6.567,38.8,1.033,2.667,80.0,1.333,1.667,0.5,1.5,0.8,0.2,1.0,1.0,2020-2021,RegularSeason,G,G,Philadelphia,Pennsylvania
