排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
260,JJ Redick,DAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Dallas,Texas
261,Mitchell Robinson,NYK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,C,F,New York,New York
262,Jay Scrubb,LAC,6,0,0.0,0.2,0.0,1.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,LA,California
263,Max Strus,MIA,2,0,0.0,0.0,0.0,3.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,F,Miami,Florida
264,Tyrell Terry,DAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Dallas,Texas
265,Matt Thomas,UTA,3,0,0.0,0.3,0.0,2.3,-0.3,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,2020-2021,Playoffs,G,G,Utah,Utah
266,Killian Tillie,MEM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,C,Memphis,Tennessee
267,Anthony Tolliver,PHI,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-2021,Playoffs,F,F,Philadelphia,Pennsylvania
268,Luca Vildoza,NYK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,New York,New York
269,Justise Winslow,MEM,1,0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,G,Memphis,Tennessee
270,Omer Yurtseven,MIA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,C,C,Miami,Florida
