排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
219,Evan Turner,POR,79,40,8.2,3.1,2.2,25.7,9.0,44.7,3.266,7.304,31.8,0.532,1.671,85.0,1.152,1.354,0.4,2.7,0.6,0.4,1.3,2.1,2017-2018,RegularSeason,F,G,Portland,Oregon
220,Dante Exum,UTA,14,0,8.1,1.9,3.1,16.8,8.8,48.3,3.0,6.214,27.8,0.357,1.286,80.6,1.786,2.214,0.3,1.6,0.6,0.2,1.4,1.4,2017-2018,RegularSeason,G,G,Utah,Utah
221,Dejounte Murray,SAS,81,48,8.1,5.7,2.9,21.5,11.8,44.3,3.333,7.519,26.5,0.111,0.42,70.9,1.296,1.827,1.4,4.3,1.2,0.4,1.7,1.9,2017-2018,RegularSeason,G,G,San Antonio,Texas
222,Aaron Jackson,HOU,1,0,8.0,3.0,1.0,35.0,4.0,33.3,3.0,9.0,25.0,1.0,4.0,50.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,2017-2018,RegularSeason,G,G,Houston,Texas
223,Delon Wright,TOR,69,4,8.0,2.9,2.9,20.8,10.6,46.5,2.913,6.261,36.6,0.812,2.217,82.9,1.406,1.696,0.7,2.2,1.0,0.5,1.1,1.2,2017-2018,RegularSeason,G,G,Toronto,Ontario
224,Kyle Anderson,SAS,74,67,7.9,5.4,2.7,26.7,13.7,52.7,3.122,5.919,33.3,0.257,0.77,71.2,1.405,1.973,1.1,4.2,1.6,0.8,1.3,1.5,2017-2018,RegularSeason,F,F,San Antonio,Texas
225,Jerryd Bayless,PHI,39,11,7.9,2.1,1.4,23.7,6.7,41.6,2.795,6.718,37.0,1.385,3.744,79.5,0.897,1.128,0.4,1.7,0.6,0.2,1.2,2.3,2017-2018,RegularSeason,G,G,Philadelphia,Pennsylvania
226,Antonio Blakeney,CHI,19,0,7.9,1.7,1.1,16.5,5.4,37.1,2.789,7.526,28.8,0.789,2.737,76.9,1.579,2.053,0.2,1.5,0.4,0.1,0.6,1.0,2017-2018,RegularSeason,G,G,Chicago,Illinois
227,Josh Hart,LAL,63,23,7.9,4.2,1.3,23.2,10.0,46.9,2.794,5.952,39.6,1.238,3.127,70.2,1.048,1.492,0.7,3.5,0.7,0.3,0.7,1.7,2017-2018,RegularSeason,G,G,Los Angeles,California
228,Cory Joseph,IND,82,17,7.9,3.2,3.2,27.0,9.9,42.4,3.122,7.366,35.3,0.817,2.317,74.5,0.854,1.146,0.5,2.7,1.0,0.2,1.1,1.7,2017-2018,RegularSeason,G,G,Indiana,Indiana
229,Frank Mason III,SAC,52,2,7.9,2.5,2.8,18.9,7.9,37.9,2.769,7.308,36.0,0.596,1.654,81.7,1.808,2.212,0.6,1.9,0.7,0.2,1.3,1.4,2017-2018,RegularSeason,G,G,Sacramento,California
230,David Nwaba,CHI,70,21,7.9,4.7,1.5,23.5,10.1,47.8,2.886,6.043,34.6,0.257,0.743,65.5,1.9,2.9,1.3,3.4,0.8,0.4,1.1,2.3,2017-2018,RegularSeason,F,F,Chicago,Illinois
231,Chandler Parsons,MEM,36,8,7.9,2.5,1.9,19.2,8.4,46.2,3.0,6.5,42.1,1.417,3.361,63.0,0.472,0.75,0.4,2.1,0.5,0.3,1.0,1.5,2017-2018,RegularSeason,F,F,Memphis,Tennessee
232,Doug McDermott,DAL,81,4,7.8,2.5,1.0,21.8,7.4,46.7,2.926,6.272,42.6,1.136,2.667,79.0,0.79,1.0,0.5,2.0,0.2,0.2,0.7,1.5,2017-2018,RegularSeason,F,F,Dallas,Texas
233,Darius Miller,NOP,82,3,7.8,2.0,1.4,23.7,7.5,44.4,2.634,5.939,41.1,1.793,4.366,86.6,0.707,0.817,0.2,1.8,0.3,0.2,0.7,2.0,2017-2018,RegularSeason,F,F,New Orleans,Louisiana
234,Tyler Ulis,PHX,71,43,7.8,1.8,4.4,23.4,8.3,38.8,3.014,7.761,28.8,0.592,2.056,83.2,1.183,1.423,0.3,1.5,1.0,0.1,1.8,1.7,2017-2018,RegularSeason,G,G,Phoenix,Arizona
235,Justise Winslow,MIA,68,25,7.8,5.4,2.2,24.7,10.9,42.4,3.044,7.176,38.0,0.721,1.897,63.5,0.971,1.529,0.9,4.5,0.8,0.5,1.1,2.1,2017-2018,RegularSeason,F,G,Miami,Florida
236,Alec Burks,UTA,64,1,7.7,3.0,1.0,16.5,7.5,41.1,2.656,6.469,33.1,0.734,2.219,86.3,1.672,1.938,0.3,2.7,0.6,0.1,0.9,1.2,2017-2018,RegularSeason,G,G,Utah,Utah
237,Mario Chalmers,MEM,66,10,7.7,2.4,3.0,21.5,8.2,37.9,2.545,6.712,27.7,0.803,2.894,85.5,1.788,2.091,0.2,2.2,1.2,0.2,1.8,2.7,2017-2018,RegularSeason,G,G,Memphis,Tennessee
238,Marquese Chriss,PHX,72,49,7.7,5.5,1.2,21.2,9.9,42.3,2.806,6.625,29.5,0.778,2.639,60.8,1.333,2.194,1.1,4.4,0.7,1.0,1.5,2.8,2017-2018,RegularSeason,F,F,Phoenix,Arizona
239,Jarell Martin,MEM,73,36,7.7,4.4,1.0,22.8,9.0,44.6,3.027,6.795,34.7,0.466,1.342,76.7,1.219,1.589,1.3,3.0,0.5,0.7,1.2,2.9,2017-2018,RegularSeason,F,F,Memphis,Tennessee
240,Tony Parker,SAS,55,21,7.7,1.7,3.5,19.5,8.0,45.9,3.236,7.055,27.0,0.182,0.673,70.5,1.0,1.418,0.1,1.6,0.5,0.0,1.2,0.9,2017-2018,RegularSeason,G,G,San Antonio,Texas
241,Marreese Speights,ORL,52,3,7.7,2.6,0.8,13.0,6.5,39.5,2.654,6.712,36.9,1.654,4.481,72.7,0.769,1.058,0.4,2.2,0.2,0.4,0.8,2.0,2017-2018,RegularSeason,F,C,Orlando,Florida
242,Luke Kennard,DET,73,9,7.6,2.4,1.7,20.0,7.9,44.3,2.822,6.37,41.5,1.11,2.671,85.5,0.89,1.041,0.3,2.1,0.6,0.2,0.9,1.2,2017-2018,RegularSeason,G,G,Detroit,Michigan
243,Mike Muscala,ATL,53,7,7.6,4.3,1.0,20.0,10.0,45.8,2.698,5.887,37.1,1.17,3.151,91.9,1.075,1.17,1.1,3.3,0.6,0.5,0.8,1.5,2017-2018,RegularSeason,F,C,Atlanta,Georgia
244,Jarrett Jack,NYK,62,56,7.5,3.1,5.6,25.0,10.7,42.7,3.048,7.145,29.1,0.403,1.387,84.0,1.016,1.21,0.4,2.7,0.6,0.1,1.9,1.6,2017-2018,RegularSeason,G,G,New York,New York
245,Luc Mbah a Moute,HOU,61,15,7.5,3.0,0.9,25.6,8.5,48.1,2.721,5.656,36.4,1.033,2.836,68.4,1.066,1.557,0.4,2.7,1.2,0.4,1.1,1.6,2017-2018,RegularSeason,F,F,Houston,Texas
246,Ben McLemore,MEM,56,17,7.5,2.5,0.9,19.5,6.7,42.1,2.804,6.661,34.6,0.982,2.839,82.8,0.946,1.143,0.6,1.9,0.7,0.3,1.1,2.5,2017-2018,RegularSeason,G,G,Memphis,Tennessee
247,Dwight Buycks,DET,29,0,7.4,1.4,2.0,14.7,6.1,41.4,2.828,6.828,33.3,0.517,1.552,87.8,1.241,1.414,0.4,1.0,0.7,0.1,1.3,1.3,2017-2018,RegularSeason,G,G,Detroit,Michigan
248,Ian Clark,NOP,74,2,7.4,1.7,1.5,19.6,6.6,44.8,3.0,6.689,31.8,0.838,2.635,76.3,0.608,0.797,0.1,1.6,0.4,0.1,0.8,1.6,2017-2018,RegularSeason,G,G,New Orleans,Louisiana
249,Pascal Siakam,TOR,81,5,7.3,4.5,2.0,20.7,10.8,50.8,3.123,6.148,22.0,0.358,1.63,62.1,0.667,1.074,1.0,3.5,0.8,0.5,0.8,2.0,2017-2018,RegularSeason,F,F,Toronto,Ontario
250,Nick Young,GSW,80,8,7.3,1.6,0.5,17.4,5.7,41.2,2.513,6.1,37.7,1.538,4.075,86.2,0.7,0.813,0.3,1.3,0.5,0.1,0.5,1.2,2017-2018,RegularSeason,G,F,Golden State,California
251,Tyler Dorsey,ATL,56,5,7.2,2.3,1.4,17.4,6.1,37.7,2.571,6.821,36.2,1.286,3.554,71.4,0.804,1.125,0.3,2.0,0.3,0.1,0.7,1.1,2017-2018,RegularSeason,G,G,Atlanta,Georgia
252,Tomas Satoransky,WAS,73,30,7.2,3.2,3.9,22.5,11.3,52.3,2.753,5.26,46.5,0.644,1.384,78.1,1.027,1.315,1.0,2.2,0.7,0.2,1.1,1.8,2017-2018,RegularSeason,G,F,Washington,D.C.
253,James Ennis III,DET,72,22,7.1,3.1,1.0,22.3,8.3,47.4,2.528,5.333,33.3,0.708,2.125,83.6,1.347,1.611,1.0,2.1,0.7,0.3,0.8,1.9,2017-2018,RegularSeason,F,F,Detroit,Michigan
254,Markelle Fultz,PHI,14,0,7.1,3.1,3.8,18.1,8.4,40.5,3.214,7.929,0.0,0.0,0.071,47.6,0.714,1.5,0.8,2.3,0.9,0.3,1.2,1.6,2017-2018,RegularSeason,G,G,Philadelphia,Pennsylvania
255,Kyle O'Quinn,NYK,77,10,7.1,6.1,2.1,18.0,13.3,58.3,2.909,4.987,23.5,0.052,0.221,77.2,1.273,1.649,1.6,4.5,0.5,1.3,1.3,2.5,2017-2018,RegularSeason,C,F,New York,New York
256,Mason Plumlee,DEN,74,26,7.1,5.4,1.9,19.4,11.5,60.1,2.986,4.973,0.0,0.0,0.014,45.8,1.108,2.419,1.8,3.6,0.7,1.1,1.4,2.5,2017-2018,RegularSeason,C,F,Denver,Colorado
257,Mirza Teletovic,MIL,10,0,7.1,2.3,1.0,15.9,7.0,43.9,2.5,5.7,46.7,2.1,4.5,0.0,0.0,0.0,0.3,2.0,0.4,0.1,0.7,1.4,2017-2018,RegularSeason,F,F,Milwaukee,Wisconsin
258,Cody Zeller,CHA,33,0,7.1,5.4,0.9,19.0,10.5,54.5,2.576,4.727,66.7,0.061,0.091,71.8,1.848,2.576,2.0,3.3,0.4,0.6,1.0,2.5,2017-2018,RegularSeason,C,F,Charlotte,North Carolina
259,Al Jefferson,IND,36,1,7.0,4.0,0.8,13.4,9.4,53.4,3.083,5.778,0.0,0.0,0.083,83.3,0.833,1.0,0.8,3.1,0.4,0.6,0.6,1.8,2017-2018,RegularSeason,C,C,Indiana,Indiana
260,Jamil Wilson,LAC,15,10,7.0,2.1,0.7,18.3,7.1,46.9,2.533,5.4,42.9,1.8,4.2,50.0,0.133,0.267,0.2,1.9,0.3,0.5,0.5,2.3,2017-2018,RegularSeason,F,F,LA,California
261,Bam Adebayo,MIA,69,19,6.9,5.5,1.5,19.8,10.9,51.2,2.522,4.928,0.0,0.0,0.101,72.1,1.87,2.594,1.7,3.8,0.5,0.6,1.0,2.0,2017-2018,RegularSeason,C,F,Miami,Florida
262,Raymond Felton,OKC,82,2,6.9,1.9,2.5,16.6,7.0,40.6,2.732,6.732,35.2,0.988,2.805,81.8,0.439,0.537,0.3,1.6,0.6,0.2,0.9,1.1,2017-2018,RegularSeason,G,G,Oklahoma City,Oklahoma
263,Bryn Forbes,SAS,80,12,6.9,1.4,1.0,19.0,5.3,42.1,2.612,6.213,39.0,1.113,2.85,66.7,0.6,0.9,0.2,1.2,0.4,0.0,0.5,1.4,2017-2018,RegularSeason,G,G,San Antonio,Texas
264,Shelvin Mack,ORL,69,3,6.9,2.4,3.9,19.8,9.0,43.0,2.58,6.0,34.5,0.696,2.014,71.1,1.0,1.406,0.3,2.1,0.8,0.1,1.3,1.3,2017-2018,RegularSeason,G,G,Orlando,Florida
265,Jakob Poeltl,TOR,82,0,6.9,4.8,0.7,18.6,11.0,65.9,3.085,4.683,50.0,0.012,0.024,59.4,0.732,1.232,2.0,2.8,0.5,1.2,1.0,2.6,2017-2018,RegularSeason,C,C,Toronto,Ontario
266,Tony Snell,MIL,75,59,6.9,1.9,1.3,27.4,7.3,43.5,2.467,5.667,40.3,1.44,3.573,79.2,0.507,0.64,0.1,1.8,0.6,0.4,0.5,1.5,2017-2018,RegularSeason,G,G,Milwaukee,Wisconsin
267,Nemanja Bjelica,MIN,67,21,6.8,4.1,1.3,20.5,9.2,46.1,2.552,5.537,41.5,1.134,2.731,80.0,0.537,0.672,0.8,3.3,0.7,0.2,0.8,2.1,2017-2018,RegularSeason,F,F,Minnesota,Minnesota
268,Joe Johnson,HOU,55,4,6.8,3.1,1.5,21.9,7.0,40.6,2.655,6.545,27.6,0.727,2.636,88.9,0.727,0.818,0.3,2.9,0.3,0.1,0.9,1.2,2017-2018,RegularSeason,G,F,Houston,Texas
269,David West,GSW,73,0,6.8,3.3,1.9,13.7,10.0,57.1,2.959,5.178,37.5,0.041,0.11,75.9,0.822,1.082,0.9,2.4,0.6,1.0,1.1,1.6,2017-2018,RegularSeason,F,F,Golden State,California
270,Aaron Harrison,DAL,9,3,6.7,2.7,1.2,25.9,5.4,27.5,2.111,7.667,20.9,1.0,4.778,76.5,1.444,1.889,0.4,2.2,1.0,0.2,0.3,3.0,2017-2018,RegularSeason,G,G,Dallas,Texas
271,Justin Jackson,SAC,68,41,6.7,2.8,1.1,22.1,6.9,44.2,2.721,6.162,30.8,0.838,2.721,72.2,0.382,0.529,0.4,2.4,0.4,0.2,0.6,1.2,2017-2018,RegularSeason,F,F,Sacramento,California
272,Luke Kornet,NYK,20,1,6.7,3.2,1.3,16.3,7.8,39.2,2.45,6.25,35.4,1.4,3.95,72.7,0.4,0.55,0.6,2.7,0.3,0.8,0.6,1.4,2017-2018,RegularSeason,F,C,New York,New York
273,Kosta Koufos,SAC,71,12,6.7,6.6,1.2,19.6,12.1,57.1,3.127,5.479,0.0,0.0,0.0,44.6,0.465,1.042,2.1,4.5,0.7,0.5,0.7,2.1,2017-2018,RegularSeason,C,C,Sacramento,California
274,Malik Monk,CHA,63,0,6.7,1.0,1.4,13.6,4.4,36.0,2.429,6.746,34.2,1.317,3.857,84.2,0.508,0.603,0.1,0.9,0.3,0.1,0.8,1.0,2017-2018,RegularSeason,G,G,Charlotte,North Carolina
275,Tyler Zeller,MIL,66,34,6.7,4.6,0.7,16.8,9.5,56.0,2.833,5.061,35.7,0.152,0.424,72.2,0.864,1.197,1.7,3.0,0.2,0.5,0.7,1.9,2017-2018,RegularSeason,C,C,Milwaukee,Wisconsin
276,Jordan Crawford,NOP,5,0,6.6,0.8,2.6,10.6,6.4,44.4,2.4,5.4,57.1,1.6,2.8,100.0,0.2,0.2,0.4,0.4,0.2,0.2,1.0,1.4,2017-2018,RegularSeason,G,G,New Orleans,Louisiana
277,Shaquille Harrison,PHX,23,2,6.6,2.7,2.4,16.7,8.9,47.6,2.565,5.391,23.1,0.261,1.13,73.7,1.217,1.652,0.4,2.3,1.1,0.3,1.0,1.8,2017-2018,RegularSeason,G,G,Phoenix,Arizona
278,Danuel House Jr.,PHX,23,3,6.6,3.3,1.1,17.5,7.7,43.4,2.435,5.609,25.9,0.652,2.522,80.6,1.087,1.348,0.6,2.7,0.3,0.3,0.5,1.0,2017-2018,RegularSeason,F,G,Phoenix,Arizona
279,Isaiah Taylor,ATL,67,9,6.6,1.4,3.1,17.4,6.5,41.8,2.433,5.821,25.0,0.299,1.194,70.2,1.478,2.104,0.3,1.1,0.5,0.1,1.3,1.7,2017-2018,RegularSeason,G,G,Atlanta,Georgia
280,Dragan Bender,PHX,82,37,6.5,4.4,1.6,25.2,8.2,38.6,2.28,5.902,36.6,1.439,3.927,76.5,0.476,0.622,0.5,3.9,0.3,0.6,1.4,2.0,2017-2018,RegularSeason,F,F,Phoenix,Arizona
281,Tyson Chandler,PHX,46,46,6.5,9.1,1.2,25.0,14.2,64.7,2.63,4.065,0.0,0.0,0.0,62.4,1.261,2.022,2.9,6.2,0.3,0.6,1.3,2.3,2017-2018,RegularSeason,C,C,Phoenix,Arizona
282,Maurice Harkless,POR,59,37,6.5,2.7,0.9,21.4,8.2,49.5,2.492,5.034,41.5,0.831,2.0,71.2,0.712,1.0,0.8,2.0,0.8,0.7,0.7,1.7,2017-2018,RegularSeason,F,F,Portland,Oregon
283,Richaun Holmes,PHI,48,2,6.5,4.4,1.3,15.5,10.0,56.0,2.813,5.021,12.9,0.083,0.646,66.1,0.771,1.167,1.2,3.2,0.4,0.6,0.5,2.0,2017-2018,RegularSeason,F,C,Philadelphia,Pennsylvania
284,  Nene,HOU,52,4,6.5,3.4,0.9,14.6,8.1,56.9,2.615,4.596,0.0,0.0,0.038,63.6,1.308,2.058,1.0,2.3,0.5,0.3,0.7,2.4,2017-2018,RegularSeason,C,F,Houston,Texas
285,Josh Gray,PHX,5,0,6.4,2.0,2.4,17.2,4.6,26.8,2.2,8.2,23.1,0.6,2.6,63.6,1.4,2.2,0.4,1.6,1.6,0.4,1.4,1.6,2017-2018,RegularSeason,G,G,Phoenix,Arizona
286,Trevor Booker,IND,68,7,6.3,4.7,1.2,17.0,9.2,51.6,2.603,5.044,24.2,0.118,0.485,71.0,0.971,1.368,1.7,3.0,0.4,0.3,0.9,1.8,2017-2018,RegularSeason,F,F,Indiana,Indiana
287,Malcolm Delaney,ATL,54,3,6.3,1.9,3.0,18.8,7.1,38.2,2.019,5.278,37.1,0.852,2.296,80.4,1.37,1.704,0.2,1.7,0.6,0.1,1.2,1.5,2017-2018,RegularSeason,G,G,Atlanta,Georgia
288,Sean Kilpatrick,CHI,52,1,6.3,1.7,0.9,12.3,4.8,37.4,2.115,5.654,31.9,0.885,2.769,88.9,1.231,1.385,0.1,1.6,0.3,0.1,0.7,0.6,2017-2018,RegularSeason,G,G,Chicago,Illinois
289,T.J. McConnell,PHI,76,1,6.3,3.0,4.0,22.5,10.3,49.9,2.763,5.539,43.5,0.355,0.816,79.5,0.408,0.513,0.5,2.5,1.2,0.2,1.5,1.6,2017-2018,RegularSeason,G,G,Philadelphia,Pennsylvania
290,Jodie Meeks,WAS,77,0,6.3,1.6,0.9,14.5,5.5,39.9,2.039,5.104,34.3,0.935,2.727,86.3,1.312,1.519,0.2,1.4,0.4,0.1,0.5,0.7,2017-2018,RegularSeason,G,G,Washington,D.C.
291,Jahlil Okafor,BKN,28,0,6.3,3.0,0.4,12.6,7.3,55.8,2.75,4.929,25.0,0.036,0.143,72.4,0.75,1.036,0.8,2.3,0.1,0.6,0.8,1.8,2017-2018,RegularSeason,C,C,Brooklyn,New York
292,Isaiah Whitehead,BKN,16,0,6.3,1.6,1.3,11.3,5.0,46.5,2.5,5.375,38.9,0.438,1.125,68.4,0.813,1.188,0.3,1.4,0.5,0.1,1.5,1.4,2017-2018,RegularSeason,G,G,Brooklyn,New York
293,Troy Williams,NYK,21,1,6.3,3.0,0.8,14.6,7.1,46.8,2.429,5.19,28.9,0.524,1.81,66.7,0.952,1.429,1.0,2.0,1.0,0.2,0.9,1.6,2017-2018,RegularSeason,F,F,New York,New York
294,Justin Anderson,PHI,38,0,6.2,2.4,0.7,13.7,6.2,43.1,2.289,5.316,33.0,0.895,2.711,73.7,0.737,1.0,0.7,1.8,0.4,0.2,0.4,1.4,2017-2018,RegularSeason,G,F,Philadelphia,Pennsylvania
295,Langston Galloway,DET,58,2,6.2,1.6,1.0,14.9,5.3,37.1,2.172,5.862,34.4,1.293,3.759,80.5,0.569,0.707,0.2,1.4,0.6,0.1,0.3,0.7,2017-2018,RegularSeason,G,G,Detroit,Michigan
296,Kobi Simmons,MEM,32,12,6.1,1.6,2.1,20.1,5.8,42.3,2.5,5.906,28.2,0.344,1.219,100.0,0.781,0.781,0.4,1.1,0.6,0.2,1.4,1.9,2017-2018,RegularSeason,G,G,Memphis,Tennessee
297,P.J. Tucker,HOU,82,34,6.1,5.6,0.9,27.8,9.5,39.0,2.098,5.378,37.1,1.402,3.78,71.7,0.524,0.732,1.1,4.4,1.0,0.3,0.9,2.5,2017-2018,RegularSeason,F,F,Houston,Texas
298,Aron Baynes,BOS,81,67,6.0,5.4,1.1,18.3,9.2,47.1,2.593,5.506,14.3,0.037,0.259,75.6,0.728,0.963,1.6,3.8,0.3,0.6,1.0,2.5,2017-2018,RegularSeason,C,C,Boston,Massachusetts
299,Andre Iguodala,GSW,64,7,6.0,3.8,3.3,25.3,10.3,46.3,2.313,5.0,28.2,0.516,1.828,63.2,0.859,1.359,0.8,3.1,0.8,0.6,1.0,1.5,2017-2018,RegularSeason,F,G,Golden State,California
300,Boban Marjanovic,LAC,39,1,6.0,3.7,0.6,8.7,7.6,53.4,2.026,3.795,0.0,0.0,0.0,79.4,1.974,2.487,1.2,2.5,0.3,0.3,0.9,1.3,2017-2018,RegularSeason,C,C,LA,California
301,Rodney Purvis,ORL,16,2,6.0,1.7,1.1,18.1,3.9,32.7,2.188,6.688,25.0,0.813,3.25,86.7,0.813,0.938,0.1,1.6,0.2,0.2,0.6,1.6,2017-2018,RegularSeason,G,G,Orlando,Florida
302,Quincy Acy,BKN,70,8,5.9,3.7,0.8,19.4,6.9,35.6,1.857,5.214,34.9,1.457,4.171,81.7,0.7,0.857,0.6,3.1,0.5,0.4,0.9,2.1,2017-2018,RegularSeason,F,F,Brooklyn,New York
303,OG Anunoby,TOR,74,62,5.9,2.5,0.7,20.0,6.6,47.1,2.203,4.676,37.1,0.986,2.662,62.9,0.527,0.838,0.6,1.9,0.7,0.2,0.6,1.8,2017-2018,RegularSeason,F,F,Toronto,Ontario
304,Davis Bertans,SAS,77,10,5.9,2.0,1.0,14.1,6.3,44.0,2.091,4.753,37.3,1.221,3.273,81.6,0.519,0.636,0.2,1.8,0.3,0.4,0.5,1.2,2017-2018,RegularSeason,C,F,San Antonio,Texas
305,Gorgui Dieng,MIN,79,0,5.9,4.6,0.9,16.9,8.9,47.9,2.354,4.911,31.1,0.241,0.772,77.5,1.0,1.291,1.3,3.2,0.6,0.5,0.7,1.9,2017-2018,RegularSeason,C,C,Minnesota,Minnesota
306,Kenneth Faried,DEN,32,7,5.9,4.8,0.6,14.4,8.6,51.4,2.375,4.625,0.0,0.0,0.031,70.6,1.125,1.594,2.1,2.7,0.4,0.4,0.7,1.6,2017-2018,RegularSeason,F,F,Denver,Colorado
307,Dorian Finney-Smith,DAL,21,13,5.9,3.6,1.2,21.3,6.6,38.0,2.19,5.762,29.9,0.952,3.19,73.3,0.524,0.714,1.0,2.5,0.5,0.2,1.0,2.0,2017-2018,RegularSeason,F,F,Dallas,Texas
308,Frank Ntilikina,NYK,78,9,5.9,2.3,3.2,21.9,6.5,36.4,2.333,6.41,31.8,0.641,2.013,72.1,0.628,0.872,0.5,1.8,0.8,0.2,1.7,2.3,2017-2018,RegularSeason,G,G,New York,New York
309,Deyonta Davis,MEM,62,6,5.8,4.0,0.6,15.2,8.9,60.8,2.597,4.274,0.0,0.0,0.0,66.7,0.613,0.919,1.2,2.8,0.2,0.6,0.5,2.0,2017-2018,RegularSeason,C,F,Memphis,Tennessee
310,Jonas Jerebko,UTA,74,19,5.8,3.3,0.6,15.3,7.2,46.6,2.149,4.608,41.4,0.878,2.122,80.7,0.622,0.77,0.7,2.6,0.3,0.2,0.4,1.7,2017-2018,RegularSeason,F,F,Utah,Utah
311,Timothe Luwawu-Cabarrot,PHI,52,7,5.8,1.4,1.0,15.5,4.3,37.5,1.923,5.135,33.5,1.019,3.038,79.3,0.885,1.115,0.3,1.1,0.2,0.1,0.7,1.9,2017-2018,RegularSeason,G,F,Philadelphia,Pennsylvania
312,Xavier Rathan-Mayes,MEM,5,0,5.8,1.0,3.6,23.6,3.0,28.6,2.4,8.4,7.1,0.2,2.8,44.4,0.8,1.8,0.0,1.0,1.2,0.6,2.2,3.6,2017-2018,RegularSeason,G,G,Memphis,Tennessee
313,Tristan Thompson,CLE,53,22,5.8,6.6,0.6,20.2,10.4,56.2,2.491,4.434,0.0,0.0,0.0,54.4,0.811,1.491,2.4,4.3,0.3,0.3,0.7,1.9,2017-2018,RegularSeason,C,F,Cleveland,Ohio
314,Bismack Biyombo,ORL,82,25,5.7,5.7,0.8,18.2,9.9,52.0,2.232,4.293,0.0,0.0,0.012,65.0,1.244,1.915,1.8,4.0,0.3,1.2,1.0,1.9,2017-2018,RegularSeason,C,C,Orlando,Florida
315,Omri Casspi,GSW,53,7,5.7,3.8,1.0,14.0,8.4,58.0,2.264,3.906,45.5,0.189,0.415,72.5,0.943,1.302,0.6,3.2,0.3,0.4,0.7,1.3,2017-2018,RegularSeason,F,F,Golden State,California
316,Jack Cooley,SAC,7,0,5.7,4.3,0.9,12.4,7.9,48.1,1.857,3.857,0.0,0.0,0.0,73.7,2.0,2.714,2.0,2.3,0.1,0.0,0.4,1.9,2017-2018,RegularSeason,C,F,Sacramento,California
317,Dante Cunningham,BKN,73,25,5.7,4.1,0.7,21.4,7.9,45.1,2.247,4.986,34.5,0.795,2.301,59.6,0.425,0.712,1.1,3.0,0.5,0.4,0.5,1.5,2017-2018,RegularSeason,F,F,Brooklyn,New York
318,Jameel Warney,DAL,3,0,5.7,3.0,0.0,9.0,6.0,58.3,2.333,4.0,0.0,0.0,0.0,60.0,1.0,1.667,1.3,1.7,0.0,0.0,0.3,0.7,2017-2018,RegularSeason,F,F,Dallas,Texas
319,Cristiano Felicio,CHI,55,16,5.6,4.2,1.0,17.8,8.3,59.1,2.309,3.909,0.0,0.0,0.036,66.7,0.982,1.473,1.5,2.7,0.3,0.2,1.0,1.9,2017-2018,RegularSeason,C,F,Chicago,Illinois
320,Ivan Rabb,MEM,36,5,5.6,4.4,0.9,14.3,8.6,56.6,2.389,4.222,0.0,0.0,0.0,80.6,0.806,1.0,1.5,2.9,0.3,0.4,1.0,1.5,2017-2018,RegularSeason,F,F,Memphis,Tennessee
321,Omari Johnson,MEM,4,0,5.5,2.8,1.8,18.8,6.8,42.9,2.25,5.25,33.3,1.0,3.0,0.0,0.0,0.0,1.0,1.8,0.5,0.0,0.8,1.5,2017-2018,RegularSeason,F,F,Memphis,Tennessee
322,Shaun Livingston,GSW,71,7,5.5,1.8,2.0,15.9,6.8,50.1,2.423,4.831,0.0,0.0,0.07,82.0,0.704,0.859,0.5,1.4,0.5,0.3,0.8,1.6,2017-2018,RegularSeason,G,G,Golden State,California
323,Norman Powell,TOR,70,18,5.5,1.7,1.3,15.2,5.0,40.1,2.143,5.343,28.5,0.757,2.657,82.1,0.457,0.557,0.2,1.5,0.5,0.2,0.9,1.6,2017-2018,RegularSeason,F,G,Toronto,Ontario
324,C.J. Williams,LAC,38,18,5.5,1.5,1.1,18.6,5.8,44.2,2.289,5.184,28.2,0.579,2.053,81.3,0.342,0.421,0.3,1.2,0.8,0.3,0.5,1.7,2017-2018,RegularSeason,F,G,LA,California
325,Wade Baldwin IV,POR,7,0,5.4,1.1,0.7,11.4,5.6,66.7,2.0,3.0,80.0,0.571,0.714,60.0,0.857,1.429,0.1,1.0,0.3,0.1,0.6,1.7,2017-2018,RegularSeason,G,G,Portland,Oregon
326,Vince Carter,SAC,58,4,5.4,2.6,1.2,17.7,6.6,40.3,1.966,4.879,34.5,0.983,2.845,75.7,0.483,0.638,0.3,2.2,0.7,0.4,0.6,1.7,2017-2018,RegularSeason,G,F,Sacramento,California
327,Pat Connaughton,POR,82,5,5.4,2.0,1.1,18.1,5.6,42.3,2.012,4.756,35.2,0.902,2.561,84.1,0.451,0.537,0.4,1.5,0.3,0.3,0.5,1.5,2017-2018,RegularSeason,G,F,Portland,Oregon
328,Myke Henry,MEM,20,0,5.4,1.9,1.1,18.9,5.7,37.6,2.05,5.45,32.8,0.95,2.9,60.0,0.3,0.5,0.5,1.4,1.6,0.3,1.0,1.4,2017-2018,RegularSeason,F,F,Memphis,Tennessee
